,Unnamed: 0.1,Unnamed: 0,id_dodf,tipo_rel,id_rel,anotador_rel,tipo_ent,id_ent,anotador_ent,offset,length,texto,id_ato
89,5453,5453,5_16.7.2019,REL_SUSPENSAO_LICITACAO,R30,anotador_98343107,modalidade_licitacao,138,anotador_98343107,495994,12,CONCORRENCIA,5_16.7.2019-R30
90,5454,5454,5_16.7.2019,REL_SUSPENSAO_LICITACAO,R30,anotador_98343107,modalidade_licitacao,139,anotador_98343107,496239,12,CONCORRENCIA,5_16.7.2019-R30
91,5455,5455,5_16.7.2019,REL_SUSPENSAO_LICITACAO,R30,anotador_98343107,numero_licitacao,134,anotador_98343107,495987,6,1/2019,5_16.7.2019-R30
92,5456,5456,5_16.7.2019,REL_SUSPENSAO_LICITACAO,R30,anotador_98343107,numero_licitacao,135,anotador_98343107,496011,14,001/2019-SECOM,5_16.7.2019-R30
93,5457,5457,5_16.7.2019,REL_SUSPENSAO_LICITACAO,R30,anotador_98343107,processo_gdf,140,anotador_98343107,496039,22,04000-00000285/2019-85,5_16.7.2019-R30
94,5458,5458,5_16.7.2019,REL_SUSPENSAO_LICITACAO,R30,anotador_98343107,orgao_licitante,133,anotador_98343107,496112,35,Secretaria de Estado de Comunicacao,5_16.7.2019-R30
95,5459,5459,5_16.7.2019,REL_SUSPENSAO_LICITACAO,R30,anotador_98343107,numero_licitacao,136,anotador_98343107,496255,8,001/2019,5_16.7.2019-R30
96,5460,5460,5_16.7.2019,REL_SUSPENSAO_LICITACAO,R30,anotador_98343107,objeto_licitacao,142,anotador_98343107,496279,290,"obtencao de propostas para a contratacao de servicos de publicidade, a serem prestados por 03 (tres) agencias de propaganda, com o objetivo de atender os Orgaos da Administracao Direta do Governo do Distrito Federal, conforme preve o artigo 22 do decreto no 39.610, de 1o de janeiro de 2019",5_16.7.2019-R30
97,5461,5461,5_16.7.2019,REL_SUSPENSAO_LICITACAO,R30,anotador_98343107,nome_responsavel,141,anotador_98343107,496965,23,MICHEL ALVES DOS SANTOS,5_16.7.2019-R30
98,5491,5491,5_16.7.2019,REL_SUSPENSAO_LICITACAO,R31,anotador_98343107,modalidade_licitacao,128,anotador_98343107,517688,17,PREGAO ELETRONICO,5_16.7.2019-R31
99,5492,5492,5_16.7.2019,REL_SUSPENSAO_LICITACAO,R31,anotador_98343107,numero_licitacao,127,anotador_98343107,517709,7,23/2019,5_16.7.2019-R31
100,5493,5493,5_16.7.2019,REL_SUSPENSAO_LICITACAO,R31,anotador_98343107,processo_gdf,126,anotador_98343107,517737,22,00054-00043234/2018-90,5_16.7.2019-R31
101,5494,5494,5_16.7.2019,REL_SUSPENSAO_LICITACAO,R31,anotador_98343107,orgao_licitante,130,anotador_98343107,517803,35,Policia Militar do Distrito Federal,5_16.7.2019-R31
102,5495,5495,5_16.7.2019,REL_SUSPENSAO_LICITACAO,R31,anotador_98343107,objeto_licitacao,129,anotador_98343107,518012,278,"Aquisicao de escudos balisticos e antitumulto com o fim de atender a demanda da Policia Militar do Distrito Federal, com especificacoes conforme Anexo A do Termo de Referencia. conforme especificacoes e quantidades estimadas descritas no anexo I do Termo de Referencia do Edital",5_16.7.2019-R31
103,5496,5496,5_16.7.2019,REL_SUSPENSAO_LICITACAO,R31,anotador_98343107,nome_responsavel,131,anotador_98343107,518469,18,STEFANO ENES LOBAO,5_16.7.2019-R31
104,5497,5497,5_16.7.2019,REL_SUSPENSAO_LICITACAO,R31,anotador_98343107,AVISO_SUSPENSAO_LICITACAO,298,anotador_98343107,517656,853,"AVISO DE SUSPENSAO DE LICITACAO PREGAO ELETRONICO No 23/2019 Processo SEI-GDF no 00054-00043234/2018-90. O Departamento de Logistica e Financas da Policia Militar do Distrito Federal torna publico aos interessados a SUSPENSAO do certame em epigrafe sine die, cuja abertura estava prevista para o dia: 18/07/2019, as 13h30 (horario de Brasilia/DF). Objeto: Aquisicao de escudos balisticos e antitumulto com o fim de atender a demanda da Policia Militar do Distrito Federal, com especificacoes conforme Anexo A do Termo de Referencia. conforme especificacoes e quantidades estimadas descritas no anexo I do Termo de Referencia do Edital. Informacoes: sitio www.comprasgovernamentais.gov.br e em www.pm.df.gov.br. UASG: 926016. Informacoes: 3190-5555/3190-5556/3190-5557/3190-5559. Brasilia/DF, 12 de julho de 2019. STEFANO ENES LOBAO Ordenador de Despesas",5_16.7.2019-R31
105,5870,5870,15_28.11.2019,REL_SUSPENSAO_LICITACAO,R2,anotador_430946,numero_licitacao,376,anotador_430946,541036,15,001-A01210/2019,15_28.11.2019-R2
106,5871,5871,15_28.11.2019,REL_SUSPENSAO_LICITACAO,R2,anotador_430946,processo_gdf,377,anotador_430946,541062,22,00310-00013624/2019-39,15_28.11.2019-R2
107,5872,5872,15_28.11.2019,REL_SUSPENSAO_LICITACAO,R2,anotador_430946,objeto_licitacao,378,anotador_430946,541094,53,ALIENACAO DO TERRENO DE PROPRIEDADE DA CEB - CRUZEIRO,15_28.11.2019-R2
108,5873,5873,15_28.11.2019,REL_SUSPENSAO_LICITACAO,R2,anotador_430946,nome_responsavel,379,anotador_430946,541450,20,MARCELO ANDRADE CRUZ,15_28.11.2019-R2
109,5874,5874,15_28.11.2019,REL_SUSPENSAO_LICITACAO,R2,anotador_430946,orgao_licitante,380,anotador_430946,541151,21,CEB DISTRIBUICAO S.A.,15_28.11.2019-R2
110,5875,5875,15_28.11.2019,REL_SUSPENSAO_LICITACAO,R2,anotador_430946,AVISO_SUSPENSAO_LICITACAO,381,anotador_430946,540981,512,"AVISO DE SUSPENSAO DE LICITACAO LIC ALIENACAO CEB-D No 001-A01210/2019 Processo: 00310-00013624/2019-39. Objeto: ALIENACAO DO TERRENO DE PROPRIEDADE DA CEB - CRUZEIRO. A CEB DISTRIBUICAO S.A., por sua Comissao Permanente de Licitacao-CPL, situada no SIA Setor de Areas Publicas, Lote ""C"", Bloco ""H"", Brasilia/DF, torna publico que esta suspensa a abertura da Licitacao em epigrafe. Demais informacoes pelo telefone: (61) 3465-9317. Brasilia/DF, 22 de novembro de 2019. MARCELO ANDRADE CRUZ Presidente da Comissao",15_28.11.2019-R2
111,6398,6398,7_2.8.2019,REL_SUSPENSAO_LICITACAO,R10,anotador_430946,AVISO_SUSPENSAO_LICITACAO,217,anotador_430946,529247,794,"AVISO DE SUSPENSAO O Instituto do Cancer Infantil e Pediatria Especializada - Icipe torna publico a suspensao temporaria da empresa Cristal Distribuidora de Medicamentos Ltda - CNPJ 92.132.786/0001-19, em participar de cotacoes previas ou contratar com o Hospital da Crianca de Brasilia Jose Alencar pelo periodo de 01 (um) ano, a contar da publicacao. Este procedimento foi fundamentado no Decreto 33.390 de 06 de dezembro de 2011, que dispoe sobre a contratacao de obras, servicos e aquisicao de bens pelas Organizacoes Sociais qualificadas no ambito do Distrito Federal, no principio da previa e ampla defesa e foi motivado pelos reiterados atrasos no fornecimento de medicamentos e produtos para saude. Brasilia/DF, 01 de agosto de 2019. Nucleo de Planejamento e Logistica - NPL, Icipe/HCB.",7_2.8.2019-R10
112,6399,6399,7_2.8.2019,REL_SUSPENSAO_LICITACAO,R10,anotador_430946,orgao_licitante,213,anotador_430946,529266,56,O Instituto do Cancer Infantil e Pediatria Especializada,7_2.8.2019-R10
113,6400,6400,7_2.8.2019,REL_SUSPENSAO_LICITACAO,R10,anotador_430946,objeto_licitacao,215,anotador_430946,529699,120,"contratacao de obras, servicos e aquisicao de bens pelas Organizacoes Sociais qualificadas no ambito do Distrito Federal",7_2.8.2019-R10
114,6401,6401,7_2.8.2019,REL_SUSPENSAO_LICITACAO,R10,anotador_430946,nome_responsavel,216,anotador_430946,529989,51,"Nucleo de Planejamento e Logistica - NPL, Icipe/HCB",7_2.8.2019-R10
115,6402,6402,7_2.8.2019,REL_SUSPENSAO_LICITACAO,R9,anotador_430946,objeto_licitacao,220,anotador_430946,530489,120,"contratacao de obras, servicos e aquisicao de bens pelas Organizacoes Sociais qualificadas no ambito do Distrito Federal",7_2.8.2019-R9
116,6403,6403,7_2.8.2019,REL_SUSPENSAO_LICITACAO,R9,anotador_430946,nome_responsavel,221,anotador_430946,530779,51,"Nucleo de Planejamento e Logistica - NPL, Icipe/HCB",7_2.8.2019-R9
117,6404,6404,7_2.8.2019,REL_SUSPENSAO_LICITACAO,R9,anotador_430946,AVISO_SUSPENSAO_LICITACAO,222,anotador_430946,530040,790,"AVISO DE SUSPENSAO O Instituto do Cancer Infantil e Pediatria Especializada - Icipe torna publico a suspensao temporaria da empresa Meta Distribuidora de Medicamentos Ltda - CNPJ 15.797.759/0002-03, em participar de cotacoes previas ou contratar com o Hospital da Crianca de Brasilia Jose Alencar pelo periodo de 01 (um) ano, a contar da publicacao. Este procedimento foi fundamentado no Decreto 33.390 de 06 de dezembro de 2011, que dispoe sobre a contratacao de obras, servicos e aquisicao de bens pelas Organizacoes Sociais qualificadas no ambito do Distrito Federal, no principio da previa e ampla defesa e foi motivado pelos reiterados atrasos no fornecimento de medicamentos e produtos para saude. Brasilia/DF, 01 de agosto de 2019. Nucleo de Planejamento e Logistica - NPL, Icipe/HCB",7_2.8.2019-R9
118,6405,6405,7_2.8.2019,REL_SUSPENSAO_LICITACAO,R9,anotador_430946,orgao_licitante,218,anotador_430946,530061,54,Instituto do Cancer Infantil e Pediatria Especializada,7_2.8.2019-R9
119,6493,6493,211_193.9.10.2019,REL_SUSPENSAO_LICITACAO,R20,anotador_74088934,modalidade_licitacao,10,anotador_74088934,604486,17,PREGAO ELETRONICO,211_193.9.10.2019-R20
120,6494,6494,211_193.9.10.2019,REL_SUSPENSAO_LICITACAO,R20,anotador_74088934,orgao_licitante,7,anotador_74088934,604581,49,Secretaria de Estado de Saude do Distrito Federal,211_193.9.10.2019-R20
121,6495,6495,211_193.9.10.2019,REL_SUSPENSAO_LICITACAO,R20,anotador_74088934,objeto_licitacao,11,anotador_74088934,604643,105,"suspensao da licitacao supracitada, para analise e manifestacao tecnica dos questionamentos apresentados.",211_193.9.10.2019-R20
122,6496,6496,211_193.9.10.2019,REL_SUSPENSAO_LICITACAO,R20,anotador_74088934,nome_responsavel,9,anotador_74088934,604749,35,PRISCILLA MOREIRA FALCAO FIGUEIREDO,211_193.9.10.2019-R20
123,6497,6497,211_193.9.10.2019,REL_SUSPENSAO_LICITACAO,R20,anotador_74088934,numero_licitacao,288,anotador_74088934,604515,8,228/2019,211_193.9.10.2019-R20
124,6498,6498,211_193.9.10.2019,REL_SUSPENSAO_LICITACAO,R20,anotador_74088934,AVISO_SUSPENSAO_LICITACAO,289,anotador_74088934,604467,317,"AVISO DE SUSPENSAO PREGAO ELETRONICO POR SRP No 228/2019 - UASG 926119 A Pregoeira da Central de Compras/SUAG, da Secretaria de Estado de Saude do Distrito Federal, comunica a suspensao da licitacao supracitada, para analise e manifestacao tecnica dos questionamentos apresentados. PRISCILLA MOREIRA FALCAO FIGUEIREDO",211_193.9.10.2019-R20
125,6594,6594,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R4,anotador_430946,modalidade_licitacao,126,anotador_430946,389192,12,CONCORRENCIA,18_6.12.2018-R4
126,6595,6595,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R4,anotador_430946,orgao_licitante,128,anotador_430946,389229,63,Secretaria de Estado de Comunicacao do Distrito Federal (SECOM),18_6.12.2018-R4
127,6596,6596,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R4,anotador_430946,objeto_licitacao,129,anotador_430946,389791,67,contratacao de servicos de publicidade e propaganda para a TERRACAP,18_6.12.2018-R4
128,6597,6597,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R4,anotador_430946,nome_responsavel,130,anotador_430946,389920,30,PAULO CEZAR CASTANHEIRO COELHO,18_6.12.2018-R4
129,6598,6598,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R4,anotador_430946,numero_licitacao,200,anotador_430946,389208,18,001/2018-CEL/SECOM,18_6.12.2018-R4
130,6599,6599,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R4,anotador_430946,numero_licitacao,201,anotador_430946,389770,14,001/2018-SECOM,18_6.12.2018-R4
131,6600,6600,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R4,anotador_430946,processo_gdf,202,anotador_430946,389725,21,00002-00007408/2018-9,18_6.12.2018-R4
132,6601,6601,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R4,anotador_430946,modalidade_licitacao,203,anotador_430946,389754,12,Concorrencia,18_6.12.2018-R4
133,6602,6602,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R4,anotador_430946,AVISO_SUSPENSAO_LICITACAO,207,anotador_430946,389173,813,"AVISO DE SUSPENSAO CONCORRENCIA No 001/2018-CEL/SECOM A Secretaria de Estado de Comunicacao do Distrito Federal (SECOM), responsavel por processar e julgar a Concorrencia em epigrafe, Considerando o disposto no Oficio no 87/2018-GAB DE TRANSICAO de 21/11/2018; Considerando o disposto no Oficio SEI-GDF No 192/2018 - TERRACAP/PRE de 04/12/2018; Considerando o disposto no Termo de Cooperacao No 02/2018 - SECOM/DF - TERRACAP, torna publico, com espeque na segunda parte do item 29.10 do Edital; e com base nas informacoes constantes do Processo SEI no 00002-00007408/2018-9, que a Concorrencia no 001/2018-SECOM, para contratacao de servicos de publicidade e propaganda para a TERRACAP, esta suspensa sine die. Brasilia-DF, 05 de dezembro de 2018 PAULO CEZAR CASTANHEIRO COELHO Secretario de Estado de Comunicacao",18_6.12.2018-R4
134,6630,6630,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R1,anotador_430946,AVISO_SUSPENSAO_LICITACAO,136,anotador_430946,429087,267,"AVISO DE SUSPENSAO PREGAO ELETRONICO No 481/2018 - UASG 926119 A Pregoeira da Central de Compras/SUAG, da Secretaria de Estado de Saude do Distrito Federal, comunica a suspensao da licitacao supracitada, para conclusao de analise de impugnacao. JULIANA ARAUJO E SOUZA",18_6.12.2018-R1
135,6631,6631,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R1,anotador_430946,modalidade_licitacao,133,anotador_430946,429106,17,PREGAO ELETRONICO,18_6.12.2018-R1
136,6632,6632,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R1,anotador_430946,numero_licitacao,134,anotador_430946,429127,8,481/2018,18_6.12.2018-R1
137,6633,6633,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R1,anotador_430946,orgao_licitante,135,anotador_430946,429193,49,Secretaria de Estado de Saude do Distrito Federal,18_6.12.2018-R1
138,6634,6634,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R1,anotador_430946,nome_responsavel,132,anotador_430946,429332,22,JULIANA ARAUJO E SOUZA,18_6.12.2018-R1
139,6643,6643,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R2,anotador_430946,modalidade_licitacao,137,anotador_430946,525418,17,PREGAO ELETRONICO,18_6.12.2018-R2
140,6644,6644,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R2,anotador_430946,numero_licitacao,138,anotador_430946,525439,7,32/2018,18_6.12.2018-R2
141,6645,6645,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R2,anotador_430946,processo_gdf,139,anotador_430946,525457,16,0050-000653/2017,18_6.12.2018-R2
142,6646,6646,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R2,anotador_430946,objeto_licitacao,140,anotador_430946,525502,536,"Contratacao de empresas especializadas para a prestacao de servico continuo, comum de preparacao e fornecimento de quatro alimentacoes diarias para pessoas privadas de liberdade, recolhidas no Centro de Detencao Provisoria (CDP), Penitenciaria do Distrito Federal I (PDF I), Penitenciaria do Distrito Federal II (PDF II), e Centro de Internamento e Reeducacao (CIR), unidades que compoem o Sistema Penitenciario do Distrito Federal, conforme especificacoes, condicoes e exigencias do Termo de Referencia que segue como Anexo I do Edital",18_6.12.2018-R2
143,6647,6647,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R2,anotador_430946,decisao_tcdf,141,anotador_430946,526185,25,0711658-27.2018.8.07.0018,18_6.12.2018-R2
144,6648,6648,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R2,anotador_430946,nome_responsavel,142,anotador_430946,526248,30,FRANKNEI DE OLIVEIRA RODRIGUES,18_6.12.2018-R2
145,6649,6649,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R2,anotador_430946,orgao_licitante,205,anotador_430946,526042,3,SSP,18_6.12.2018-R2
146,6650,6650,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R2,anotador_430946,AVISO_SUSPENSAO_LICITACAO,206,anotador_430946,525386,904,"AVISO DE SUSPENSAO DE LICITACAO PREGAO ELETRONICO No 32/2018 PROCESSO: 0050-000653/2017. TIPO: Menor Preco. OBJETO: Contratacao de empresas especializadas para a prestacao de servico continuo, comum de preparacao e fornecimento de quatro alimentacoes diarias para pessoas privadas de liberdade, recolhidas no Centro de Detencao Provisoria (CDP), Penitenciaria do Distrito Federal I (PDF I), Penitenciaria do Distrito Federal II (PDF II), e Centro de Internamento e Reeducacao (CIR), unidades que compoem o Sistema Penitenciario do Distrito Federal, conforme especificacoes, condicoes e exigencias do Termo de Referencia que segue como Anexo I do Edital. A SSP comunica a suspensao sine die da abertura deste certame conforme decisao interlocutoria da 4a Vara de Fazenda Publica do DF no processo No 0711658-27.2018.8.07.0018. Brasilia/DF, 04 de dezembro de 2018 FRANKNEI DE OLIVEIRA RODRIGUES Coordenador",18_6.12.2018-R2
147,6662,6662,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R3,anotador_430946,modalidade_licitacao,144,anotador_430946,535180,17,PREGAO ELETRONICO,18_6.12.2018-R3
148,6663,6663,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R3,anotador_430946,AVISO_SUSPENSAO_LICITACAO,150,anotador_430946,535161,1157,"AVISO DE SUSPENSAO PREGAO ELETRONICO No 20/2018 Processo: 00055-00145115/2018-42. Comunico a suspensao do pregao a pedido da area tecnica para ajustes no Termo de Referencia (doc. SEI-GDF n 15876269). Objeto: Contratacao de leiloeiro profissional, regularmente matriculado na Junta Comercial do Distrito Federal, para prestacao de servico de logistica, avaliacao e alienacao dos bens moveis patrimoniais inserviveis pertencentes ao DETRAN/DF, assim como dos veiculos removidos ou recolhidos a qualquer titulo, por Orgaos e Entidades componentes do Sistema Nacional de Transito - SNT, na modalidade de leilao publico, conforme especificacoes e quantitativos constantes no Termo de Referencia (Anexo A do Edital) l. Abertura: 5 de dezembro de 2018, as 14 horas. Valor total estimado: R$ 478.540,49 (quatrocentos e setenta e oito mil, quinhentos e quarenta reais e quarenta e nove centavos). As empresas e ou representantes que adquirirem o edital obrigam-se a acompanhar o Diario Oficial da Uniao sobre possiveis alteracoes. Mais informacoes na Gerencia de Licitacao - tel. (61) 3905-5979. Brasilia/DF, 05 de dezembro de 2018. PERCIVAL BISPO BIZERRA Pregoeiro",18_6.12.2018-R3
149,6664,6664,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R3,anotador_430946,numero_licitacao,145,anotador_430946,535201,7,20/2018,18_6.12.2018-R3
150,6665,6665,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R3,anotador_430946,processo_gdf,146,anotador_430946,535219,22,00055-00145115/2018-42,18_6.12.2018-R3
151,6666,6666,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R3,anotador_430946,objeto_licitacao,148,anotador_430946,535370,503,"Contratacao de leiloeiro profissional, regularmente matriculado na Junta Comercial do Distrito Federal, para prestacao de servico de logistica, avaliacao e alienacao dos bens moveis patrimoniais inserviveis pertencentes ao DETRAN/DF, assim como dos veiculos removidos ou recolhidos a qualquer titulo, por Orgaos e Entidades componentes do Sistema Nacional de Transito - SNT, na modalidade de leilao publico, conforme especificacoes e quantitativos constantes no Termo de Referencia (Anexo A do Edital) l",18_6.12.2018-R3
152,6667,6667,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R3,anotador_430946,orgao_licitante,147,anotador_430946,535593,9,DETRAN/DF,18_6.12.2018-R3
153,6668,6668,18_6.12.2018,REL_SUSPENSAO_LICITACAO,R3,anotador_430946,nome_responsavel,149,anotador_430946,536286,22,PERCIVAL BISPO BIZERRA,18_6.12.2018-R3
154,6766,6766,25_27.12.2018,REL_SUSPENSAO_LICITACAO,R21,anotador_74088934,modalidade_licitacao,20,anotador_74088934,716810,17,PREGAO ELETRONICO,25_27.12.2018-R21
155,6767,6767,25_27.12.2018,REL_SUSPENSAO_LICITACAO,R21,anotador_74088934,objeto_licitacao,22,anotador_74088934,716968,216,"aquisicao de material de consumo de TUBOS PARA COLETA em sistema de registro de precos para atender as necessidades da Secretaria de Saude - DF, conforme especificacoes e quantitativos constantes no Anexo I do Edital",25_27.12.2018-R21
156,6768,6768,25_27.12.2018,REL_SUSPENSAO_LICITACAO,R21,anotador_74088934,nome_responsavel,21,anotador_74088934,717232,21,MERITA SIMIONE BORGES,25_27.12.2018-R21
157,6769,6769,25_27.12.2018,REL_SUSPENSAO_LICITACAO,R21,anotador_74088934,numero_licitacao,275,anotador_74088934,716839,8,517/2018,25_27.12.2018-R21
158,6770,6770,25_27.12.2018,REL_SUSPENSAO_LICITACAO,R21,anotador_74088934,AVISO_SUSPENSAO_LICITACAO,276,anotador_74088934,716791,462,"AVISO DE SUSPENSAO PREGAO ELETRONICO POR SRP No 517/2018 - UASG 926119 A Pregoeira da Central de Compras/SUAG comunica a suspensao da licitacao supracitada, que tem como objeto aquisicao de material de consumo de TUBOS PARA COLETA em sistema de registro de precos para atender as necessidades da Secretaria de Saude - DF, conforme especificacoes e quantitativos constantes no Anexo I do Edital, para conclusao de analise de esclarecimentos. MERITA SIMIONE BORGES",25_27.12.2018-R21
159,7856,7856,10_11.10.2019,REL_SUSPENSAO_LICITACAO,R27,anotador_430946,AVISO_SUSPENSAO_LICITACAO,134,anotador_430946,837549,780,"AVISO DE SUSPENSAO O Instituto do Cancer Infantil e Pediatria Especializada - Icipe torna publico a suspensao temporaria da empresa D-Hosp Distribuidora Hospitalar Importacao e Exportacao Ltda - CNPJ 08.076.127/0012-59, em participar de cotacoes previas ou contratar com o Hospital da Crianca de Brasilia Jose Alencar pelo periodo de 01 (um) ano, a contar da publicacao. Este procedimento foi fundamentado no Decreto 33.390 de 06 de dezembro de 2011, que dispoe sobre a contratacao de obras, servicos e aquisicao de bens pelas Organizacoes Sociais qualificadas no ambito do Distrito Federal, no principio da previa e ampla defesa e foi motivado pela nao entrega dos Medicamentos solicitados. Brasilia/DF, 10 de outubro de 2019. Nucleo de Planejamento e Logistica - NPL, Icipe/HCB.",10_11.10.2019-R27
160,7857,7857,10_11.10.2019,REL_SUSPENSAO_LICITACAO,R27,anotador_430946,orgao_licitante,133,anotador_430946,837570,54,Instituto do Cancer Infantil e Pediatria Especializada,10_11.10.2019-R27
161,7858,7858,10_11.10.2019,REL_SUSPENSAO_LICITACAO,R27,anotador_430946,objeto_licitacao,131,anotador_430946,838019,120,"contratacao de obras, servicos e aquisicao de bens pelas Organizacoes Sociais qualificadas no ambito do Distrito Federal",10_11.10.2019-R27
162,7859,7859,10_11.10.2019,REL_SUSPENSAO_LICITACAO,R27,anotador_430946,nome_responsavel,132,anotador_430946,838277,51,"Nucleo de Planejamento e Logistica - NPL, Icipe/HCB",10_11.10.2019-R27
163,8173,8173,16_29.11.2019,REL_SUSPENSAO_LICITACAO,R1,anotador_430946,AVISO_SUSPENSAO_LICITACAO,363,anotador_430946,720021,908,"AVISO DE SUSPENSAO PREGAO ELETRONICO INTERNACIONAL No 38/2019 A Pregoeira responsavel pelo certame, Processo: 00052-00010607/2019-83 cujo objeto e a aquisicao de 5.000 (cinco mil) kits compostos pelos seguintes itens: pistola nova e de primeiro uso, acompanhada de seu respectivo carregador, destinada ao uso individual, de porte, semiautomatica e de calibre 9x19mm; tres carregadores sobressalentes; um coldre velado; um coldre ostensivo; um porta-carregador duplo; um conjunto de manutencao/limpeza; uma maleta de transporte individual da pistola; e um manual de instrucoes em portugues brasileiro, conforme especificacoes e condicoes estabelecidas no termo de referencia constante do Anexo I do Edital, comunica a suspensao ""sine die"" da licitacao, para revisao do ato convocatorio. Maiores informacoes na CPL/PCDF fones: 3207-4071/4046 Brasilia/DF, 28 de novembro de 2019 LORELEI DE A. P. SANTOS FAUSTINO",16_29.11.2019-R1
164,8174,8174,16_29.11.2019,REL_SUSPENSAO_LICITACAO,R1,anotador_430946,modalidade_licitacao,362,anotador_430946,720040,31,PREGAO ELETRONICO INTERNACIONAL,16_29.11.2019-R1
165,8175,8175,16_29.11.2019,REL_SUSPENSAO_LICITACAO,R1,anotador_430946,numero_licitacao,358,anotador_430946,720075,7,38/2019,16_29.11.2019-R1
166,8176,8176,16_29.11.2019,REL_SUSPENSAO_LICITACAO,R1,anotador_430946,processo_gdf,359,anotador_430946,720131,22,00052-00010607/2019-83,16_29.11.2019-R1
167,8177,8177,16_29.11.2019,REL_SUSPENSAO_LICITACAO,R1,anotador_430946,objeto_licitacao,360,anotador_430946,720170,555,"aquisicao de 5.000 (cinco mil) kits compostos pelos seguintes itens: pistola nova e de primeiro uso, acompanhada de seu respectivo carregador, destinada ao uso individual, de porte, semiautomatica e de calibre 9x19mm; tres carregadores sobressalentes; um coldre velado; um coldre ostensivo; um porta-carregador duplo; um conjunto de manutencao/limpeza; uma maleta de transporte individual da pistola; e um manual de instrucoes em portugues brasileiro, conforme especificacoes e condicoes estabelecidas no termo de referencia constante do Anexo I do Edital",16_29.11.2019-R1
168,8178,8178,16_29.11.2019,REL_SUSPENSAO_LICITACAO,R1,anotador_430946,nome_responsavel,361,anotador_430946,720897,32,LORELEI DE A. P. SANTOS FAUSTINO,16_29.11.2019-R1
169,10524,10524,634,REL_SUSPENSAO_LICITACAO,R18,anotador_27701689,AVISO_SUSPENSAO_LICITACAO,2003,anotador_27701689,128354,1270,"AVISO DE SUSPENSÃO PREGÃO ELETRÔNICO Nº 08/2021 - UASG 928082 Processo: 04026-00012872/2021-06. Tipo: Menor preço. Objeto: Registro de preço para futura contratação de empresa especializada em prestação de serviços de locação de equipamentos e software de monitoração e rastreamento eletrônico de pessoas vinculadas a procedimentos judiciais no TJDFT - Tribunal de Justiça do Distrito Federal e Territórios, STJ - Superior Tribunal de Justiça, TRF1 - Tribunal Regional Federal 1º Região e STF - Supremo Tribunal Federal, por meio de dispositivo eletrônico portátil, em material não flexível, resistente a atos de violação acidental ou dolosa, tipo tornozeleiras e dispositivos eletrônicos de segurança preventiva, conforme especificações, condições, quantidades e exigências estabelecidas no Termo de Referência, Anexo do Edital, para a Secretaria de Estado de Administração Penitenciária do Distrito Federal - SEAPE. A SUAG informa a SUSPENSÃO da abertura da licitação, cuja abertura foi publicada no DODF nº 166, de 1º de setembro de 2021, tendo em vista a necessidade de revisão de especificação. A nova data de abertura da licitação será comunicada por meio de publicação na imprensa oficial ou www.seape.df.gov.br/licitacao.  ROSIMEIRA PAIVA DA SILVA  Subsecretária",634-R18
170,10525,10525,634,REL_SUSPENSAO_LICITACAO,R18,anotador_27701689,modalidade_licitacao,1409,anotador_27701689,128373,17,PREGÃO ELETRÔNICO,634-R18
171,10526,10526,634,REL_SUSPENSAO_LICITACAO,R18,anotador_27701689,numero_licitacao,1408,anotador_27701689,128394,7,08/2021,634-R18
172,10527,10527,634,REL_SUSPENSAO_LICITACAO,R18,anotador_27701689,processo_gdf,1410,anotador_27701689,128426,22,04026-00012872/2021-06,634-R18
