,Unnamed: 0,id_dodf,tipo_rel,id_rel,anotador_rel,tipo_ent,id_ent,anotador_ent,offset,length,texto,id_ato
918,2566,3_29.3.2019,REL_AVISO_LICITACAO,R15,anotador_31072339,tipo_objeto,216,anotador_31072339,581247,9,Aquisicao,3_29.3.2019-R15
919,2567,3_29.3.2019,REL_AVISO_LICITACAO,R15,anotador_31072339,orgao_licitante,217,anotador_31072339,581368,40,Policia Civil Do Distrito Federal - PCDF,3_29.3.2019-R15
920,2568,3_29.3.2019,REL_AVISO_LICITACAO,R15,anotador_31072339,valor_estimado_contratacao,219,anotador_31072339,581596,10,"450.000,00",3_29.3.2019-R15
921,2569,3_29.3.2019,REL_AVISO_LICITACAO,R15,anotador_31072339,codigo_licitacao_sistema_compras,221,anotador_31072339,581833,6,926015,3_29.3.2019-R15
922,2570,3_29.3.2019,REL_AVISO_LICITACAO,R15,anotador_31072339,codigo_licitacao_sistema_compras,222,anotador_31072339,581911,19,11 de abril de 2019,3_29.3.2019-R15
923,2571,3_29.3.2019,REL_AVISO_LICITACAO,R15,anotador_31072339,sistema_compras,220,anotador_31072339,582001,21,www.comprasnet.gov.br,3_29.3.2019-R15
924,2572,3_29.3.2019,REL_AVISO_LICITACAO,R15,anotador_31072339,nome_responsavel,236,anotador_31072339,582397,30,KELLY CRISTINA CORDEIRO GUEDES,3_29.3.2019-R15
925,2573,3_29.3.2019,REL_AVISO_LICITACAO,R15,anotador_31072339,AVISO_LICITACAO,237,anotador_31072339,581162,1275,"AVISO DE LICITACAO PREGAO ELETRONICO No 13/2019 PROCESSO: 052.000150/2018-91 OBJETO: Aquisicao de Arquivo Deslizante para atendimento das demandas da Central de Guarda e Custodia de Vestigios - CGCV/DPT da Policia Civil Do Distrito Federal - PCDF, conforme a quantidade e especificacoes estabelecidas neste Termo de Referencia e em seu (s) anexo (s), constante do Anexo I do Edital. TIPO: Menor Preco. Valor estimado da licitacao: R$ 450.000,00 (quatrocentos e cinquenta mil reais). Natureza de Despesa: 44.90.40, Fonte 332. Programa de Trabalho 06.181.6217.1569.0001- Desenvolvimento dos Programas Nacionais de Seguranca Publica - SSP. Unidade Orcamentaria: 24101. UASG 926015. Prazo de execucao: 45 dias. Data limite do recebimento das propostas: 11 de abril de 2019, as 10h30. O Edital, com todos seus anexos, devera ser obtido no site www.comprasnet.gov.br ou www.pcdf.df.gov.br ou ainda na Comissao Permanente de Licitacao, localizada no SPO, Conjunto A, Lote 23, Edificio da Direcao Geral, 3o Andar, Complexo da PCDF, Brasilia-DF, nos dias uteis, no horario: das 12h as 18h30min, atraves de CD, o qual devera ser fornecido pelo interessado. Maiores informacoes na CPL/PCDF fones: 3207-4071/4046. Brasilia/DF, 28 de marco de 2019 KELLY CRISTINA CORDEIRO GUEDES Pregoeira",3_29.3.2019-R15
926,2574,3_29.3.2019,REL_AVISO_LICITACAO,R20,anotador_31072339,modalidade_licitacao,238,anotador_31072339,585217,24,PROCEDIMENTO LICITATORIO,3_29.3.2019-R20
927,2575,3_29.3.2019,REL_AVISO_LICITACAO,R20,anotador_31072339,numero_licitacao,239,anotador_31072339,585250,8,002/2018,3_29.3.2019-R20
928,2576,3_29.3.2019,REL_AVISO_LICITACAO,R20,anotador_31072339,tipo_objeto,240,anotador_31072339,585301,11,contratacao,3_29.3.2019-R20
929,2577,3_29.3.2019,REL_AVISO_LICITACAO,R20,anotador_31072339,orgao_licitante,242,anotador_31072339,585261,5,ASCAL,3_29.3.2019-R20
930,2578,3_29.3.2019,REL_AVISO_LICITACAO,R20,anotador_31072339,objeto_licitacao,243,anotador_31072339,585301,290,"contratacao de empresa de engenharia para obra execucao de recuperacao, reforco estrutural e revitalizacao dos Viadutos localizados no Eixo Rodoviario Leste - ERL e no Eixo Rodoviario Oeste - ERW sobre a Via N2 (Viadutos 06 e 08), em Brasilia/DF, inclusive elaboracao de projetos executivos",3_29.3.2019-R20
931,2579,3_29.3.2019,REL_AVISO_LICITACAO,R20,anotador_31072339,valor_estimado_contratacao,244,anotador_31072339,585612,12,"6.244.870,06",3_29.3.2019-R20
932,2580,3_29.3.2019,REL_AVISO_LICITACAO,R20,anotador_31072339,processo_gdf,245,anotador_31072339,585639,22,00112-00026231/2018-41,3_29.3.2019-R20
933,2581,3_29.3.2019,REL_AVISO_LICITACAO,R20,anotador_31072339,data_abertura_licitacao,246,anotador_31072339,585692,19,24 de abril de 2019,3_29.3.2019-R20
934,2582,3_29.3.2019,REL_AVISO_LICITACAO,R20,anotador_31072339,AVISO_LICITACAO,271,anotador_31072339,585197,527,"AVISO DE LICITACOES PROCEDIMENTO LICITATORIO - PL No 002/2018 - ASCAL/PRES - do tipo menor preco - para contratacao de empresa de engenharia para obra execucao de recuperacao, reforco estrutural e revitalizacao dos Viadutos localizados no Eixo Rodoviario Leste - ERL e no Eixo Rodoviario Oeste - ERW sobre a Via N2 (Viadutos 06 e 08), em Brasilia/DF, inclusive elaboracao de projetos executivos - Valor estimado R$ 6.244.870,06 - processo no 00112-00026231/2018-41. Data e horario da licitacao: 24 de abril de 2019 - as 09:00h.",3_29.3.2019-R20
935,2583,3_29.3.2019,REL_AVISO_LICITACAO,R19,anotador_31072339,data_abertura_licitacao,247,anotador_31072339,586329,19,25 de abril de 2019,3_29.3.2019-R19
936,2584,3_29.3.2019,REL_AVISO_LICITACAO,R19,anotador_31072339,valor_estimado_contratacao,248,anotador_31072339,586249,12,"8.481.156,10",3_29.3.2019-R19
937,2585,3_29.3.2019,REL_AVISO_LICITACAO,R19,anotador_31072339,modalidade_licitacao,249,anotador_31072339,585725,24,PROCEDIMENTO LICITATORIO,3_29.3.2019-R19
938,2586,3_29.3.2019,REL_AVISO_LICITACAO,R19,anotador_31072339,numero_licitacao,250,anotador_31072339,585758,8,004/2018,3_29.3.2019-R19
939,2587,3_29.3.2019,REL_AVISO_LICITACAO,R19,anotador_31072339,orgao_licitante,251,anotador_31072339,585769,5,ASCAL,3_29.3.2019-R19
940,2588,3_29.3.2019,REL_AVISO_LICITACAO,R19,anotador_31072339,tipo_objeto,252,anotador_31072339,585819,11,contratacao,3_29.3.2019-R19
941,2589,3_29.3.2019,REL_AVISO_LICITACAO,R19,anotador_31072339,objeto_licitacao,253,anotador_31072339,585819,409,"contratacao de empresa de engenharia para execucao de Recuperacao Estrutural e Revitalizacao dos Viadutos localizados nos Eixos Rodoviarios W e L e no Eixo Rodoviario - DF 002, sobre as vias de ligacao entre as quadras comerciais locais das quadras 100 e 200, no Plano Piloto, DF, incluindo a reconstrucao dos guarda-rodas e a elaboracao de projetos executivos, devidamente especificado no Edital e seus anexo",3_29.3.2019-R19
942,2590,3_29.3.2019,REL_AVISO_LICITACAO,R19,anotador_31072339,processo_gdf,254,anotador_31072339,586276,22,00112-00012822/2018-31,3_29.3.2019-R19
943,2591,3_29.3.2019,REL_AVISO_LICITACAO,R19,anotador_31072339,nome_responsavel,269,anotador_31072339,586735,22,JOELMA ALVES MEIRELLES,3_29.3.2019-R19
944,2592,3_29.3.2019,REL_AVISO_LICITACAO,R19,anotador_31072339,AVISO_LICITACAO,270,anotador_31072339,585725,1053,"PROCEDIMENTO LICITATORIO - PL No 004/2018 - ASCAL/PRES - do tipo menor preco - por lote, para contratacao de empresa de engenharia para execucao de Recuperacao Estrutural e Revitalizacao dos Viadutos localizados nos Eixos Rodoviarios W e L e no Eixo Rodoviario - DF 002, sobre as vias de ligacao entre as quadras comerciais locais das quadras 100 e 200, no Plano Piloto, DF, incluindo a reconstrucao dos guarda-rodas e a elaboracao de projetos executivos, devidamente especificado no Edital e seus anexo - Valor estimado R$ 8.481.156,10 - processo no 00112-00012822/2018-31. Data e horario da licitacao: 25 de abril de 2019 - as 09:00h. A NOVACAP realizara os certames na Sala de Licitacoes da ASCAL/PRES, sito no Setor de Areas Publicas, Lote ""B"", Bloco ""A"" 1o andar - Sede da Companhia em Brasilia - DF. Os Editais e seus anexos poderao ser retirados exclusivamente no site www.novacap.df.gov.br. Contatos: (061) 3403-2321 ou (061) 3403-2322 e email ascal@novacap.df.gov.br. Brasilia/DF, 28 de marco de 2019 JOELMA ALVES MEIRELLES Chefe da Ascal/Pres.",3_29.3.2019-R19
945,2634,3_29.3.2019,REL_AVISO_LICITACAO,R14,anotador_31072339,numero_licitacao,225,anotador_31072339,612910,7,02/2019,3_29.3.2019-R14
946,2635,3_29.3.2019,REL_AVISO_LICITACAO,R14,anotador_31072339,orgao_licitante,224,anotador_31072339,612920,73,Companhia de Desenvolvimento Habitacional do Distrito Federal - CODHAB/DF,3_29.3.2019-R14
947,2636,3_29.3.2019,REL_AVISO_LICITACAO,R14,anotador_31072339,modalidade_licitacao,228,anotador_31072339,613035,17,pregao eletronico,3_29.3.2019-R14
948,2637,3_29.3.2019,REL_AVISO_LICITACAO,R14,anotador_31072339,objeto_licitacao,229,anotador_31072339,613060,541,"Contratacao de empresa especializada na prestacao de servicos de servicos de investigacao geotecnica por meio de ensaios de cisalhamento, adensamento, triaxial, analise granulometrica por peneiramento simples e sedimentacao, compactacao e Indice de Suporte California (ISC), determinacao do teor de umidade natural do solo, limite de liquidez e plasticidade, massa especifica aparente ""in situ"", sondagem a trado e sondagem SPT, de acordo com as especiEcacoes e quantitativos contidos neste Termo de Referencia constante do Anexo I do Edital",3_29.3.2019-R14
949,2638,3_29.3.2019,REL_AVISO_LICITACAO,R14,anotador_31072339,tipo_objeto,227,anotador_31072339,613060,11,Contratacao,3_29.3.2019-R14
950,2639,3_29.3.2019,REL_AVISO_LICITACAO,R14,anotador_31072339,data_abertura_licitacao,230,anotador_31072339,613637,19,10 de abril de 2019,3_29.3.2019-R14
951,2640,3_29.3.2019,REL_AVISO_LICITACAO,R14,anotador_31072339,sistema_compras,231,anotador_31072339,613710,21,www.comprasnet.gov.br,3_29.3.2019-R14
952,2641,3_29.3.2019,REL_AVISO_LICITACAO,R14,anotador_31072339,processo_gdf,232,anotador_31072339,613766,22,00392-00012602/2018-26,3_29.3.2019-R14
953,2642,3_29.3.2019,REL_AVISO_LICITACAO,R14,anotador_31072339,nome_responsavel,233,anotador_31072339,613907,15,CLAYLTON ARAGAO,3_29.3.2019-R14
954,2643,3_29.3.2019,REL_AVISO_LICITACAO,R14,anotador_31072339,modalidade_licitacao,234,anotador_31072339,612889,17,PREGAO ELETRONICO,3_29.3.2019-R14
955,2644,3_29.3.2019,REL_AVISO_LICITACAO,R14,anotador_31072339,AVISO_LICITACAO,235,anotador_31072339,612870,1075,"AVISO DE LICITACAO PREGAO ELETRONICO No 02/2019 A Companhia de Desenvolvimento Habitacional do Distrito Federal - CODHAB/DF informa aos interessados a realizacao do pregao eletronico para a Contratacao de empresa especializada na prestacao de servicos de servicos de investigacao geotecnica por meio de ensaios de cisalhamento, adensamento, triaxial, analise granulometrica por peneiramento simples e sedimentacao, compactacao e Indice de Suporte California (ISC), determinacao do teor de umidade natural do solo, limite de liquidez e plasticidade, massa especifica aparente ""in situ"", sondagem a trado e sondagem SPT, de acordo com as especiEcacoes e quantitativos contidos neste Termo de Referencia constante do Anexo I do Edital. Data de abertura: 10h00min do dia 10 de abril de 2019. O respectivo edital podera ser retirado no endereco www.comprasnet.gov.br e www.codhab.df.gov.br. Processo: 00392-00012602/2018-26. Informacoes referentes ao certame por meio do site ou por telefone: (61) 3214.1830. Brasilia/DF, 27 de marco de 2019 CLAYLTON ARAGAO Presidente da Comissao",3_29.3.2019-R14
956,2737,8_13.8.2019,REL_AVISO_LICITACAO,R14,anotador_22346437,modalidade_licitacao,82,anotador_22346437,465326,17,PREGAO ELETRONICO,8_13.8.2019-R14
957,2738,8_13.8.2019,REL_AVISO_LICITACAO,R14,anotador_22346437,numero_licitacao,81,anotador_22346437,465347,7,27/2019,8_13.8.2019-R14
958,2739,8_13.8.2019,REL_AVISO_LICITACAO,R14,anotador_22346437,processo_gdf,83,anotador_22346437,465365,17,0052.002.486/2017,8_13.8.2019-R14
959,2740,8_13.8.2019,REL_AVISO_LICITACAO,R14,anotador_22346437,objeto_licitacao,170,anotador_22346437,465392,229,"Aquisicao de pacote de Software ADOBE CREATIVE CLOUD, pelo periodo de 03 (tres) anos, para atender as necessidades das Secoes de Fotografia e Computacao Grafica do Instituto de Criminalistica da Policia Civil do Distrito Federal.",8_13.8.2019-R14
960,2741,8_13.8.2019,REL_AVISO_LICITACAO,R14,anotador_22346437,tipo_objeto,84,anotador_22346437,465392,9,Aquisicao,8_13.8.2019-R14
961,2742,8_13.8.2019,REL_AVISO_LICITACAO,R14,anotador_22346437,orgao_licitante,169,anotador_22346437,465587,33,Policia Civil do Distrito Federal,8_13.8.2019-R14
962,2743,8_13.8.2019,REL_AVISO_LICITACAO,R14,anotador_22346437,valor_estimado_contratacao,86,anotador_22346437,465673,9,"73.774,60",8_13.8.2019-R14
963,2744,8_13.8.2019,REL_AVISO_LICITACAO,R14,anotador_22346437,codigo_licitacao_sistema_compras,87,anotador_22346437,465940,6,926015,8_13.8.2019-R14
964,2745,8_13.8.2019,REL_AVISO_LICITACAO,R14,anotador_22346437,data_abertura_licitacao,91,anotador_22346437,466026,20,26 de agosto de 2019,8_13.8.2019-R14
965,2746,8_13.8.2019,REL_AVISO_LICITACAO,R14,anotador_22346437,sistema_compras,88,anotador_22346437,466117,21,www.comprasnet.gov.br,8_13.8.2019-R14
966,2747,8_13.8.2019,REL_AVISO_LICITACAO,R14,anotador_22346437,nome_responsavel,89,anotador_22346437,466514,30,KELLY CRISTINA CORDEIRO GUEDES,8_13.8.2019-R14
967,2748,8_13.8.2019,REL_AVISO_LICITACAO,R14,anotador_22346437,AVISO_LICITACAO,171,anotador_22346437,465307,1247,"AVISO DE LICITACAO PREGAO ELETRONICO No 27/2019 PROCESSO: 0052.002.486/2017. OBJETO: Aquisicao de pacote de Software ADOBE CREATIVE CLOUD, pelo periodo de 03 (tres) anos, para atender as necessidades das Secoes de Fotografia e Computacao Grafica do Instituto de Criminalistica da Policia Civil do Distrito Federal. TIPO: Menor Preco. Valor estimado da licitacao: R$ 73.774,60 (setenta e tres mil, setecentos e setenta e quatro reais e sessenta centavos). Natureza de Despesa: 4.4.90.40. Fonte 100 (FCDF). Programa de Trabalho 28.845.0903.00NR.0053 - Manutencao da Policia Civil do Distrito Federal Unidade Orcamentaria: 73.901. UASG 926015. Prazo de execucao: conforme Edital. Data limite do recebimento das propostas: 26 de agosto de 2019, as 10h30. O Edital, com todos seus anexos, devera ser obtido no site www.comprasnet.gov.br ou www.pcdf.df.gov.br ou ainda na Comissao Permanente de Licitacao, localizada no SPO, Conjunto A, Lote 23, Edificio da Direcao Geral, 3o Andar, Complexo da PCDF, Brasilia-DF, nos dias uteis, no horario: das 12h as 18h30min, atraves de CD, o qual devera ser fornecido pelo interessado. Maiores informacoes na CPL/PCDF fones: 3207-4071/4046. Brasilia/DF, 12 de agosto de 2019 KELLY CRISTINA CORDEIRO GUEDES Pregoeira",8_13.8.2019-R14
968,2756,8_13.8.2019,REL_AVISO_LICITACAO,R13,anotador_22346437,modalidade_licitacao,94,anotador_22346437,468511,17,PREGAO ELETRONICO,8_13.8.2019-R13
969,2757,8_13.8.2019,REL_AVISO_LICITACAO,R13,anotador_22346437,numero_licitacao,93,anotador_22346437,468535,6,3/2019,8_13.8.2019-R13
970,2758,8_13.8.2019,REL_AVISO_LICITACAO,R13,anotador_22346437,codigo_licitacao_sistema_compras,101,anotador_22346437,468549,6,927507,8_13.8.2019-R13
971,2759,8_13.8.2019,REL_AVISO_LICITACAO,R13,anotador_22346437,processo_gdf,95,anotador_22346437,468567,22,00400-00023725/2019-17,8_13.8.2019-R13
972,2760,8_13.8.2019,REL_AVISO_LICITACAO,R13,anotador_22346437,tipo_objeto,97,anotador_22346437,468599,11,Contratacao,8_13.8.2019-R13
973,2761,8_13.8.2019,REL_AVISO_LICITACAO,R13,anotador_22346437,valor_estimado_contratacao,98,anotador_22346437,469058,9,"93.464,12",8_13.8.2019-R13
974,2762,8_13.8.2019,REL_AVISO_LICITACAO,R13,anotador_22346437,data_abertura_licitacao,99,anotador_22346437,469237,24,23  de  agosto  de  2019,8_13.8.2019-R13
975,2763,8_13.8.2019,REL_AVISO_LICITACAO,R13,anotador_22346437,sistema_compras,100,anotador_22346437,469326,32,www.comprasgovernamentais.gov.br,8_13.8.2019-R13
976,2764,8_13.8.2019,REL_AVISO_LICITACAO,R13,anotador_22346437,nome_responsavel,96,anotador_22346437,469452,17,ERONILDO DE JESUS,8_13.8.2019-R13
977,2765,8_13.8.2019,REL_AVISO_LICITACAO,R13,anotador_22346437,objeto_licitacao,167,anotador_22346437,468599,389,"Contratacao empresa especializada para prestacao de servicos graficos - incluindo material e mao de obra necessaria para a execucao e acabamento dos servicos graficos -, sob demanda, necessarios a realizacao da eleicao dos Conselheiros Tutelares do Distrito Federal para o Quadrienio 2020/2023, conforme condicoes e exigencias estabelecidas no Projeto Basico constante do Anexo I do Edital",8_13.8.2019-R13
978,2766,8_13.8.2019,REL_AVISO_LICITACAO,R13,anotador_22346437,AVISO_LICITACAO,168,anotador_22346437,468492,987,"AVISO DE LICITACAO PREGAO ELETRONICO PE No 3/2019 (UASG: 927507) Processo: 00400-00023725/2019-17. Objeto: Contratacao empresa especializada para prestacao de servicos graficos - incluindo material e mao de obra necessaria para a execucao e acabamento dos servicos graficos -, sob demanda, necessarios a realizacao da eleicao dos Conselheiros Tutelares do Distrito Federal para o Quadrienio 2020/2023, conforme condicoes e exigencias estabelecidas no Projeto Basico constante do Anexo I do Edital. A despesa com a execucao do objeto desta licitacao e estimada em R$ 93.464,12 (noventa e tres mil quatrocentos e sessenta e quatro reais e doze centavos). Tipo de Licitacao: Menor preco global. Data e horario de abertura do certame as 14h do dia  23  de  agosto  de  2019.  O  Edital  podera  ser  retirado  nos  enderecos  eletronicos www.comprasgovernamentais.gov.br e www.sejus.df.gov.br a partir do dia 13/08/2019. Informacoes pelo telefone: (61) 3213-0712. ERONILDO DE JESUS Pregoeiro",8_13.8.2019-R13
979,2791,21_16.12.2019.1,REL_AVISO_LICITACAO,R1,anotador_42357389,AVISO_LICITACAO,16,anotador_42357389,378315,605,"AVISO DO PREGAO ELETRONICO No 005/2020 O BRB - BANCO DE BRASILIA S.A. torna publica a nova data de realizacao do Pregao Eletronico no 005/2020.  Data, horario  e endereco  eletronico  para abertura:  09/01/2020, as  14h, www.comprasgovernamentais.gov.br. Objeto: a contratacao de empresa especializada para o fornecimento de licenca perpetua para gerenciamento do departamento juridico do BRB. O valor estimado esta em conformidade com o  Art. 34 da Lei  no 13.303/2016. Local de  obtencao do edital: www.comprasgovernamentais.gov.br. UASG: 925008. Processo no 1174/2019. Rafael Madruga Lopes - Pregoeiro.",21_16.12.2019.1-R1
980,2792,21_16.12.2019.1,REL_AVISO_LICITACAO,R1,anotador_42357389,modalidade_licitacao,1,anotador_42357389,378324,17,PREGAO ELETRONICO,21_16.12.2019.1-R1
981,2793,21_16.12.2019.1,REL_AVISO_LICITACAO,R1,anotador_42357389,numero_licitacao,2,anotador_42357389,378345,8,005/2020,21_16.12.2019.1-R1
982,2794,21_16.12.2019.1,REL_AVISO_LICITACAO,R1,anotador_42357389,numero_licitacao,4,anotador_42357389,378449,8,005/2020,21_16.12.2019.1-R1
983,2795,21_16.12.2019.1,REL_AVISO_LICITACAO,R1,anotador_42357389,orgao_licitante,3,anotador_42357389,378356,28,BRB - BANCO DE BRASILIA S.A.,21_16.12.2019.1-R1
984,2796,21_16.12.2019.1,REL_AVISO_LICITACAO,R1,anotador_42357389,data_abertura_licitacao,5,anotador_42357389,378515,10,09/01/2020,21_16.12.2019.1-R1
985,2797,21_16.12.2019.1,REL_AVISO_LICITACAO,R1,anotador_42357389,sistema_compras,6,anotador_42357389,378536,32,www.comprasgovernamentais.gov.br,21_16.12.2019.1-R1
986,2798,21_16.12.2019.1,REL_AVISO_LICITACAO,R1,anotador_42357389,sistema_compras,9,anotador_42357389,378816,32,www.comprasgovernamentais.gov.br,21_16.12.2019.1-R1
987,2799,21_16.12.2019.1,REL_AVISO_LICITACAO,R1,anotador_42357389,objeto_licitacao,12,anotador_42357389,378578,129,a contratacao de empresa especializada para o fornecimento de licenca perpetua para gerenciamento do departamento juridico do BRB,21_16.12.2019.1-R1
988,2800,21_16.12.2019.1,REL_AVISO_LICITACAO,R1,anotador_42357389,modalidade_licitacao,8,anotador_42357389,378580,11,contratacao,21_16.12.2019.1-R1
989,2801,21_16.12.2019.1,REL_AVISO_LICITACAO,R1,anotador_42357389,codigo_licitacao_sistema_compras,10,anotador_42357389,378856,6,925008,21_16.12.2019.1-R1
990,2802,21_16.12.2019.1,REL_AVISO_LICITACAO,R1,anotador_42357389,processo_gdf,15,anotador_42357389,378876,9,1174/2019,21_16.12.2019.1-R1
991,2803,21_16.12.2019.1,REL_AVISO_LICITACAO,R1,anotador_42357389,nome_responsavel,11,anotador_42357389,378887,20,Rafael Madruga Lopes,21_16.12.2019.1-R1
992,2808,21_16.12.2019.1,REL_AVISO_LICITACAO,R2,anotador_42357389,modalidade_licitacao,17,anotador_42357389,403478,17,PREGAO ELETRONICO,21_16.12.2019.1-R2
993,2809,21_16.12.2019.1,REL_AVISO_LICITACAO,R2,anotador_42357389,numero_licitacao,18,anotador_42357389,403507,8,259/2019,21_16.12.2019.1-R2
994,2810,21_16.12.2019.1,REL_AVISO_LICITACAO,R2,anotador_42357389,codigo_licitacao_sistema_compras,19,anotador_42357389,403523,6,926119,21_16.12.2019.1-R2
995,2811,21_16.12.2019.1,REL_AVISO_LICITACAO,R2,anotador_42357389,objeto_licitacao,53,anotador_42357389,403538,227,"Aquisicao de material medico hospitalar HEMODIALITICOS E HEMOFILTRADOS em sistema de registro de precos para atender a demanda da Secretaria de Saude - DF, conforme especificacoes e quantitativos constantes no Anexo I do Edital",21_16.12.2019.1-R2
996,2812,21_16.12.2019.1,REL_AVISO_LICITACAO,R2,anotador_42357389,tipo_objeto,20,anotador_42357389,403538,9,Aquisicao,21_16.12.2019.1-R2
997,2813,21_16.12.2019.1,REL_AVISO_LICITACAO,R2,anotador_42357389,orgao_licitante,52,anotador_42357389,403668,24,Secretaria de Saude - DF,21_16.12.2019.1-R2
998,2814,21_16.12.2019.1,REL_AVISO_LICITACAO,R2,anotador_42357389,valor_estimado_contratacao,51,anotador_42357389,403885,14,"1.216.157,6400",21_16.12.2019.1-R2
999,2815,21_16.12.2019.1,REL_AVISO_LICITACAO,R2,anotador_42357389,data_abertura_licitacao,22,anotador_42357389,403937,10,16/12/2019,21_16.12.2019.1-R2
1000,2816,21_16.12.2019.1,REL_AVISO_LICITACAO,R2,anotador_42357389,data_abertura_licitacao,23,anotador_42357389,403973,10,27/12/2019,21_16.12.2019.1-R2
1001,2817,21_16.12.2019.1,REL_AVISO_LICITACAO,R2,anotador_42357389,sistema_compras,24,anotador_42357389,404030,21,www.comprasnet.gov.br,21_16.12.2019.1-R2
1002,2818,21_16.12.2019.1,REL_AVISO_LICITACAO,R2,anotador_42357389,nome_responsavel,25,anotador_42357389,404293,35,PRISCILLA MOREIRA FALCAO FIGUEIREDO,21_16.12.2019.1-R2
1003,2819,21_16.12.2019.1,REL_AVISO_LICITACAO,R2,anotador_42357389,processo_gdf,440,anotador_42357389,403783,22,00060-00067044/2019-14,21_16.12.2019.1-R2
1004,2820,21_16.12.2019.1,REL_AVISO_LICITACAO,R2,anotador_42357389,AVISO_LICITACAO,441,anotador_42357389,403460,878,"AVISO DE ABERTURA PREGAO ELETRONICO POR SRP No 259/2019 - UASG 926119 Objeto: Aquisicao de material medico hospitalar HEMODIALITICOS E HEMOFILTRADOS em sistema de registro de precos para atender a demanda da Secretaria de Saude - DF, conforme especificacoes e quantitativos constantes no Anexo I do Edital. Processo SEI no 00060-00067044/2019-14. Total de 02 lotes (Ampla concorrencia com cotas as ME/EPP). Valor estimado R$ 1.216.157,6400. Cadastro das Propostas: a partir de 16/12/2019. Abertura das Propostas: 27/12/2019, as 09:00 horas, horario de Brasilia, no site www.comprasnet.gov.br. O Edital encontra-se disponibilizado sem onus, no site ou com onus no endereco: SAIN - Setor de Areas Isoladas Norte - Parque Rural s/no - Asa Norte - Bloco ""A"", 1 andar, sala 83, Central de Compras da SUAG/SES, CEP 70770-200, Brasilia/DF. PRISCILLA MOREIRA FALCAO FIGUEIREDO Pregoeira",21_16.12.2019.1-R2
1005,2958,12_16.1.2019,REL_AVISO_LICITACAO,R15,anotador_42357389,modalidade_licitacao,144,anotador_42357389,283091,17,PREGAO ELETRONICO,12_16.1.2019-R15
1006,2959,12_16.1.2019,REL_AVISO_LICITACAO,R15,anotador_42357389,numero_licitacao,145,anotador_42357389,283112,7,01/2019,12_16.1.2019-R15
1007,2960,12_16.1.2019,REL_AVISO_LICITACAO,R15,anotador_42357389,codigo_licitacao_sistema_compras,146,anotador_42357389,283127,6,925046,12_16.1.2019-R15
1008,2961,12_16.1.2019,REL_AVISO_LICITACAO,R15,anotador_42357389,orgao_licitante,147,anotador_42357389,283136,8,METRO-DF,12_16.1.2019-R15
1009,2962,12_16.1.2019,REL_AVISO_LICITACAO,R15,anotador_42357389,objeto_licitacao,152,anotador_42357389,283216,185,"contratacao de empresa (s) especializada(s) para a prestacao de servicos de coleta, transporte, guarda e entrega de valores para o METRO-DF, conforme processo n.o 00097-00003523/2018-22",12_16.1.2019-R15
1010,2963,12_16.1.2019,REL_AVISO_LICITACAO,R15,anotador_42357389,tipo_objeto,148,anotador_42357389,283216,11,contratacao,12_16.1.2019-R15
1011,2964,12_16.1.2019,REL_AVISO_LICITACAO,R15,anotador_42357389,processo_gdf,149,anotador_42357389,283379,22,00097-00003523/2018-22,12_16.1.2019-R15
1012,2965,12_16.1.2019,REL_AVISO_LICITACAO,R15,anotador_42357389,data_abertura_licitacao,150,anotador_42357389,283732,21,28 de janeiro de 2019,12_16.1.2019-R15
1013,2966,12_16.1.2019,REL_AVISO_LICITACAO,R15,anotador_42357389,nome_responsavel,151,anotador_42357389,283954,22,DIEGO MONDINI DE SOUZA,12_16.1.2019-R15
1014,2967,12_16.1.2019,REL_AVISO_LICITACAO,R15,anotador_42357389,sistema_compras,387,anotador_42357389,283843,32,www.comprasgovernamentais.gov.br,12_16.1.2019-R15
1015,2968,12_16.1.2019,REL_AVISO_LICITACAO,R15,anotador_42357389,AVISO_LICITACAO,388,anotador_42357389,283072,914,"AVISO DE LICITACAO PREGAO ELETRONICO No 01/2019 - UASG 925046 O METRO-DF, por meio do Pregoeiro, torna publica a realizacao da licitacao para a contratacao de empresa (s) especializada(s) para a prestacao de servicos de coleta, transporte, guarda e entrega de valores para o METRO-DF, conforme processo n.o 00097-00003523/2018-22. A presente demanda conta com o valor estimado sigiloso, de acordo com o Art. 34 da Lei no 13.303/2016 e Art. 42 do Regulamento de Licitacoes e Contratos do METRO-DF, e esta assegurado na LOA 2018, P.T. 26.453.6216.2756.6136, N.D. 33.90.39, Fonte 220. Data e horario limites para o cadastramento das propostas: ate as 9:00 do dia 28 de janeiro de 2019. O respectivo Edital podera ser retirado nos enderecos eletronicos www.metro.df.gov.br e www.comprasgovernamentais.gov.br, mediante pre-cadastro realizado neste ultimo para participacao da licitacao. DIEGO MONDINI DE SOUZA Pregoeiro",12_16.1.2019-R15
1016,2969,12_16.1.2019,REL_AVISO_LICITACAO,R16,anotador_42357389,modalidade_licitacao,154,anotador_42357389,305040,17,PREGAO ELETRONICO,12_16.1.2019-R16
1017,2970,12_16.1.2019,REL_AVISO_LICITACAO,R16,anotador_42357389,numero_licitacao,157,anotador_42357389,305061,7,09/2018,12_16.1.2019-R16
1018,2971,12_16.1.2019,REL_AVISO_LICITACAO,R16,anotador_42357389,processo_gdf,158,anotador_42357389,305145,22,00050-00157602/2017-06,12_16.1.2019-R16
