,Unnamed: 0,id_dodf,tipo_rel,id_rel,anotador_rel,tipo_ent,id_ent,anotador_ent,offset,length,texto,id_ato
87,15048,630,REL_EXTRATO_CONVENIO,R121,anotador_39185221,natureza_despesa,165,anotador_39185221,233827,6,333041,630-R121
88,15049,630,REL_EXTRATO_CONVENIO,R121,anotador_39185221,natureza_despesa,166,anotador_39185221,233836,6,443041,630-R121
89,15050,630,REL_EXTRATO_CONVENIO,R121,anotador_39185221,vigencia_convenio,167,anotador_39185221,233983,95,"Este Termo de Convênio vigorará, a partir da data de sua assinatura, até 19 de dezembro de 2023",630-R121
90,15051,630,REL_EXTRATO_CONVENIO,R121,anotador_39185221,data_assinatura_convenio,168,anotador_39185221,234100,10,24/12/2020,630-R121
91,15052,630,REL_EXTRATO_CONVENIO,R121,anotador_39185221,numero_convenio,1660,anotador_39185221,232646,11,905437/2020,630-R121
92,15053,630,REL_EXTRATO_CONVENIO,R121,anotador_39185221,entidade_convenente,1661,anotador_39185221,232696,23,Ministério da Cidadania,630-R121
93,15054,630,REL_EXTRATO_CONVENIO,R121,anotador_39185221,EXTRATO_CONVENIO,1662,anotador_39185221,232528,1811,"EXTRATO DE CONVÊNIO PLATAFORMA + BRASIL Nº 905437/2020 Processo: 00431-00017207/2020-50. ESPÉCIE: Convênio Federal nº 905437/2020, celebrado entre a União, por meio do Ministério da Cidadania, CNPJ nº 05.526.783/0001-65, e a Secretaria de Estado de Desenvolvimento Social do Distrito Federal - SEDES/DF, CNPJ nº 04.251.080/0001-09. OBJETO: O presente Convênio tem por objeto qualificar a execução da Política Nacional de SAN no Distrito Federal e fortalecer a gestão estadual do SISAN. VALOR GLOBAL: R$ 515.000,00 (quinhentos e quinze mil reais), sendo R$ 500.000,00 (quinhentos mil reais) da Concedente e R$ 15.000,00 (quinze mil reais), a título de Contrapartida, da Convenente. O valor da Concedente, autorizado pela Lei nº 13.978, de 17 de janeiro de 2020, publicada no Diário Oficial da União de 20 de janeiro de 2020, UG 550008, assegurado pelas Notas de Empenho nº 2020NE800056, 2020NE800058 e 2020NE800080, vinculadas aos Programas de Trabalho nº 08.306.5033.2784.0001 - Promoção do Consumo de Alimentos Adequados e Saudáveis e nº 08.306.5033.215I.0001 - Consolidação da Implantação do Sistema Nacional de Segurança Alimentar e Nutricional (SISAN), PTRES 174595, 174594 e 191315, respectivamente, à conta de recursos oriundos do Tesouro Nacional, Fonte de Recursos 0151, Natureza da Despesa 333041 e 443041; e o valor da contrapartida do Convenente, consignados na Lei nº 6.490, de 29 de janeiro de 2020, do Governo do Distrito Federal. VIGÊNCIA: Este Termo de Convênio vigorará, a partir da data de sua assinatura, até 19 de dezembro de 2023. DATA DA ASSINATURA: 24/12/2020. SIGNATÁRIOS: Pelo Concedente: ÊNIO ANTÔNIO MARQUES PEREIRA, Secretário Nacional de Inclusão Social e Produtiva; Pela Convenente: MAYARA NORONHA DE ALBUQUERQUE, Secretária de Estado de Desenvolvimento Social do Distrito Federal.",630-R121
94,16536,637,REL_EXTRATO_CONVENIO,R107,anotador_39185221,entidade_convenente,68,anotador_39185221,194939,38,Tribunal de Contas do Distrito Federal,637-R107
95,16537,637,REL_EXTRATO_CONVENIO,R107,anotador_39185221,cnpj_entidade_convenente,69,anotador_39185221,194988,18,00.534.560/0001-26,637-R107
96,16538,637,REL_EXTRATO_CONVENIO,R107,anotador_39185221,objeto_convenio,70,anotador_39185221,195111,158,"consignação em folha de pagamento dos membros e servidores, ativos e inativos, e dos pensionistas do CONVENENTE, com vistas à disponibilização de seguro-saúde",637-R107
97,16539,637,REL_EXTRATO_CONVENIO,R107,anotador_39185221,processo_gdf,73,anotador_39185221,195289,22,00600-00005818/2021-83,637-R107
98,16540,637,REL_EXTRATO_CONVENIO,R107,anotador_39185221,vigencia_convenio,1950,anotador_39185221,195398,26,de 14/07/2021 a 13/07/2026,637-R107
99,16541,637,REL_EXTRATO_CONVENIO,R107,anotador_39185221,valor_convenio,71,anotador_39185221,195436,4,"0,00",637-R107
100,16542,637,REL_EXTRATO_CONVENIO,R107,anotador_39185221,data_assinatura_convenio,72,anotador_39185221,195476,10,14/07/2021,637-R107
101,16543,637,REL_EXTRATO_CONVENIO,R107,anotador_39185221,data_assinatura_convenio,1955,anotador_39185221,194916,10,14/07/2021,637-R107
102,16544,637,REL_EXTRATO_CONVENIO,R107,anotador_39185221,EXTRATO_CONVENIO,1956,anotador_39185221,194883,705,"EXTRATO DE CONVÊNIO CELEBRADO EM 14/07/2021 Convenente: Tribunal de Contas do Distrito Federal   CNPJ nº 00.534.560/0001-26 - Instituição Conveniada: ELO ADMINISTRADORA DE BENEFÍCIOS LTDA.   CNPJ nº 13.122.792/0001-19 - Objeto: consignação em folha de pagamento dos membros e servidores, ativos e inativos, e dos pensionistas do CONVENENTE, com vistas à disponibilização de seguro-saúde   Processo TCDF nº 00600-00005818/2021-83   Fundamento Legal: Resolução nº 199/2009 do TCDF e alterações - Vigência e Execução: de 14/07/2021 a 13/07/2026   Valor: R$0,00 (zero reais)   Data da assinatura: 14/07/2021   Assinam: pelo TCDF, Paulo Cavalcanti de Oliveira; e, pela ELO, Paula Scafuto Rocha Mello Fernandes.",637-R107
103,16602,637,REL_EXTRATO_CONVENIO,R106,anotador_39185221,objeto_convenio,1952,anotador_39185221,200444,177,"Acordo para celebração de convênio de consignação para concessão de empréstimo sob consignação em folha de pagamento, entre a Prefeitura de Formosa e o BRB Banco de Brasília S/A",637-R106
104,16603,637,REL_EXTRATO_CONVENIO,R106,anotador_39185221,vigencia_convenio,77,anotador_39185221,200633,23,06/10/2021 a 05/10/2026,637-R106
105,16604,637,REL_EXTRATO_CONVENIO,R106,anotador_39185221,processo_gdf,78,anotador_39185221,200866,16,041.001.171/2021,637-R106
106,16605,637,REL_EXTRATO_CONVENIO,R106,anotador_39185221,nome_responsavel,1953,anotador_39185221,200834,21,Bruna Gomes de Araújo,637-R106
107,16606,637,REL_EXTRATO_CONVENIO,R106,anotador_39185221,EXTRATO_CONVENIO,1954,anotador_39185221,200416,467,"EXTRATO DE CONVÊNIO Objeto: Acordo para celebração de convênio de consignação para concessão de empréstimo sob consignação em folha de pagamento, entre a Prefeitura de Formosa e o BRB Banco de Brasília S/A. Vigência: 06/10/2021 a 05/10/2026. Assinatura do Termo pela Convenente: Gustavo Marques de Oliveira, Prefeito de Formosa. Signatário pelo BRB: Dario Oswaldo Garcia Júnior, Diretor Executivo de Varejo. Executor: Bruna Gomes de Araújo. Processo 041.001.171/2021.",637-R106
108,17473,629,REL_EXTRATO_CONVENIO,R135,anotador_39185221,entidade_convenente,903,anotador_39185221,123856,38,Tribunal de Contas do Distrito Federal,629-R135
109,17474,629,REL_EXTRATO_CONVENIO,R135,anotador_39185221,cnpj_entidade_convenente,904,anotador_39185221,123905,18,00.534.560/0001-26,629-R135
110,17475,629,REL_EXTRATO_CONVENIO,R135,anotador_39185221,objeto_convenio,905,anotador_39185221,124023,245,"consignação em folha de pagamento dos membros e servidores, ativos e inativos, e dos pensionistas do CONVENENTE, com vistas à disponibilização de seguro no ramo de Vida, Danos e Pessoas, nas modalidades Pecúlio e Renda   Processo TCDF nº 14/1999",629-R135
111,17476,629,REL_EXTRATO_CONVENIO,R135,anotador_39185221,vigencia_convenio,906,anotador_39185221,124355,26,de 20/07/2021 a 19/07/2026,629-R135
112,17477,629,REL_EXTRATO_CONVENIO,R135,anotador_39185221,valor_convenio,907,anotador_39185221,124393,4,"0,00",629-R135
113,17478,629,REL_EXTRATO_CONVENIO,R135,anotador_39185221,data_assinatura_convenio,908,anotador_39185221,124433,10,20/07/2021,629-R135
114,17479,629,REL_EXTRATO_CONVENIO,R135,anotador_39185221,data_assinatura_convenio,1716,anotador_39185221,123833,10,20/07/2021,629-R135
115,17480,629,REL_EXTRATO_CONVENIO,R135,anotador_39185221,EXTRATO_CONVENIO,1717,anotador_39185221,123800,774,"EXTRATO DE CONVÊNIO CELEBRADO EM 20/07/2021 Convenente: Tribunal de Contas do Distrito Federal   CNPJ nº 00.534.560/0001-26   Instituição Conveniada: ZURICH MINAS BRASIL SEGUROS S.A..   CNPJ nº 17.197.385/0001-21 - Objeto: consignação em folha de pagamento dos membros e servidores, ativos e inativos, e dos pensionistas do CONVENENTE, com vistas à disponibilização de seguro no ramo de Vida, Danos e Pessoas, nas modalidades Pecúlio e Renda   Processo TCDF nº 14/1999   Fundamento Legal: Resolução nº 199/2009 do TCDF e alterações - Vigência e Execução: de 20/07/2021 a 19/07/2026   Valor: R$0,00 (zero reais)   Data da assinatura: 20/07/2021   Assinam: pelo TCDF, Paulo Cavalcanti de Oliveira; e, pela ZURICH MINAS BRASIL, Walter Eduardo Pereira e Márcio Benevides Xavier.",629-R135
116,18622,635,REL_EXTRATO_CONVENIO,R77,anotador_39185221,entidade_convenente,1,anotador_39185221,126150,38,Tribunal de Contas do Distrito Federal,635-R77
117,18623,635,REL_EXTRATO_CONVENIO,R77,anotador_39185221,cnpj_entidade_convenente,2,anotador_39185221,126199,18,00.534.560/0001-26,635-R77
118,18624,635,REL_EXTRATO_CONVENIO,R77,anotador_39185221,objeto_convenio,3,anotador_39185221,126305,191,"disponibilização de linha de planos previdenciários e de planos de seguros mediante consignação em folha de pagamento aos membros, servidores ativos, inativos e aos pensionistas do CONVENENTE",635-R77
119,18625,635,REL_EXTRATO_CONVENIO,R77,anotador_39185221,processo_gdf,1472,anotador_39185221,126516,10,24562/2008,635-R77
120,18626,635,REL_EXTRATO_CONVENIO,R77,anotador_39185221,vigencia_convenio,1471,anotador_39185221,126613,26,de 27/10/2021 a 26/10/2026,635-R77
121,18627,635,REL_EXTRATO_CONVENIO,R77,anotador_39185221,valor_convenio,6,anotador_39185221,126651,4,"0,00",635-R77
122,18628,635,REL_EXTRATO_CONVENIO,R77,anotador_39185221,data_assinatura_convenio,7,anotador_39185221,126691,10,27/10/2021,635-R77
123,18629,635,REL_EXTRATO_CONVENIO,R77,anotador_39185221,data_assinatura_convenio,1473,anotador_39185221,126127,10,27/10/2021,635-R77
124,18630,635,REL_EXTRATO_CONVENIO,R77,anotador_39185221,EXTRATO_CONVENIO,1474,anotador_39185221,126094,725,"EXTRATO DE CONVÊNIO CELEBRADO EM 27/10/2021 Convenente: Tribunal de Contas do Distrito Federal   CNPJ nº 00.534.560/0001-26 - Instituição Conveniada: KOVR PREVIDÊNCIA S.A.   CNPJ nº 17.479.056/0001-73 - Objeto: disponibilização de linha de planos previdenciários e de planos de seguros mediante consignação em folha de pagamento aos membros, servidores ativos, inativos e aos pensionistas do CONVENENTE   Processo TCDF nº 24562/2008   Fundamento Legal: Resolução nº 199/2009 do TCDF e alterações - Vigência e Execução: de 27/10/2021 a 26/10/2026   Valor: R$0,00 (zero reais)   Data da assinatura: 27/10/2021   Assinam: pelo Convenente, Paulo Cavalcanti de Oliveira; e, pela Instituição Conveniada, Geraldo Henrique de Castro.",635-R77
125,27474,633,REL_EXTRATO_CONVENIO,R163,anotador_39185221,numero_convenio,1881,anotador_39185221,33512,7,01/2021,633-R163
126,27475,633,REL_EXTRATO_CONVENIO,R163,anotador_39185221,numero_convenio,1882,anotador_39185221,33543,7,01/2021,633-R163
127,27476,633,REL_EXTRATO_CONVENIO,R163,anotador_39185221,processo_gdf,1883,anotador_39185221,33874,22,00121.00000374/2021-19,633-R163
128,27477,633,REL_EXTRATO_CONVENIO,R163,anotador_39185221,objeto_convenio,1884,anotador_39185221,33906,223,O presente Convênio em PDI tem por objeto a criação de uma Rede de Inteligência Cooperativa voltada para o monitoramento e avaliação de vulnerabilidades sociais e territoriais relacionadas direta ou indiretamente à COVID-19,633-R163
129,27478,633,REL_EXTRATO_CONVENIO,R163,anotador_39185221,programa_trabalho,1885,anotador_39185221,34153,21,04.122.6203.9107.0098,633-R163
130,27479,633,REL_EXTRATO_CONVENIO,R163,anotador_39185221,fonte_recurso,1886,anotador_39185221,34286,3,100,633-R163
131,27480,633,REL_EXTRATO_CONVENIO,R163,anotador_39185221,natureza_despesa,1887,anotador_39185221,34312,11,33.50.41.02,633-R163
132,27481,633,REL_EXTRATO_CONVENIO,R163,anotador_39185221,valor_convenio,1888,anotador_39185221,34345,10,"200.000,00",633-R163
133,27482,633,REL_EXTRATO_CONVENIO,R163,anotador_39185221,vigencia_convenio,1889,anotador_39185221,34423,149,"O presente Convênio terá vigência de 24 (vinte e quatro) meses, a partir da data da assinatura, podendo ser prorrogado por acordo entre os participes",633-R163
134,27483,633,REL_EXTRATO_CONVENIO,R163,anotador_39185221,data_assinatura_convenio,1890,anotador_39185221,34596,10,XX/XX/2021,633-R163
135,27484,633,REL_EXTRATO_CONVENIO,R163,anotador_39185221,entidade_convenente,1891,anotador_39185221,33644,56,Companhia de Planejamento do Distrito Federal - CODEPLAN,633-R163
136,27485,633,REL_EXTRATO_CONVENIO,R163,anotador_39185221,entidade_convenente,1892,anotador_39185221,33704,31,Fundação Oswaldo Cruz - Fiocruz,633-R163
137,27486,633,REL_EXTRATO_CONVENIO,R163,anotador_39185221,entidade_convenente,1893,anotador_39185221,33789,74,Fundação para o Desenvolvimento Científico e Tecnológico em Saúde - FIOTEC,633-R163
138,27487,633,REL_EXTRATO_CONVENIO,R163,anotador_39185221,EXTRATO_CONVENIO,1894,anotador_39185221,33489,1402,"EXTRATO DO CONVÊNIO Nº 01/2021 Extrato do Convênio nº 01/2021, de mútua cooperação para pesquisa, desenvolvimento e inovação - PDI que entre si celebram a Companhia de Planejamento do Distrito Federal - CODEPLAN, a Fundação Oswaldo Cruz - Fiocruz, por intermédio da Gerência Regional de Brasília e a Fundação para o Desenvolvimento Científico e Tecnológico em Saúde - FIOTEC. Processo 00121.00000374/2021-19. Objeto: O presente Convênio em PDI tem por objeto a criação de uma Rede de Inteligência Cooperativa voltada para o monitoramento e avaliação de vulnerabilidades sociais e territoriais relacionadas direta ou indiretamente à COVID-19. Programa de Trabalho: 04.122.6203.9107.0098 (transferência financeira a entidades - apoio a entidades para realização de pesquisas sócioeconômica), Fonte: 100, Natureza de Despesa: 33.50.41.02. Valor Reservado: R$ 200.000,00 (duzentos mil reais), proveniente de emenda parlamentar. Vigência: O presente Convênio terá vigência de 24 (vinte e quatro) meses, a partir da data da assinatura, podendo ser prorrogado por acordo entre os participes. Data das Assinaturas: XX/XX/2021. Pela CODEPLAN: JEANSLEY CHARLLES DE LIMA, Presidente e RENATA FLORENTINO DE FARIA SANTOS, Diretora de Estudos Urbanos e Ambientais - DEURA. Pela FIOCRUZ: MARIA FABIANA DAMÁSIO PASSOS, Diretora da Gerência Regional de Brasília, e pela FIOTEC: HAYNE FELIPE DA SILVA, Diretor Executivo.",633-R163
139,28420,633,REL_EXTRATO_CONVENIO,R164,anotador_39185221,numero_convenio,1895,anotador_39185221,200998,7,06/2021,633-R164
140,28421,633,REL_EXTRATO_CONVENIO,R164,anotador_39185221,processo_gdf,1896,anotador_39185221,201016,22,04011-00002582/2020-33,633-R164
141,28422,633,REL_EXTRATO_CONVENIO,R164,anotador_39185221,entidade_convenente,1897,anotador_39185221,201080,50,SECRETARIA DE ESTADO DA MULHER DO DISTRITO FEDERAL,633-R164
142,28423,633,REL_EXTRATO_CONVENIO,R164,anotador_39185221,cnpj_entidade_convenente,1898,anotador_39185221,201140,18,15.169.975/0001-15,633-R164
143,28424,633,REL_EXTRATO_CONVENIO,R164,anotador_39185221,objeto_convenio,1899,anotador_39185221,201266,161,"colaboração de estagiários vinculados ao UniCEUB em programa obrigatório de Estágio Curricular Supervisionado de Estudante de Psicologia, a partir do 9º semestre",633-R164
144,28425,633,REL_EXTRATO_CONVENIO,R164,anotador_39185221,vigencia_convenio,1900,anotador_39185221,201439,155,"O contrato terá vigência de 12 (dose) meses, a partir de sua assinatura, prorrogáveis por iguais e sucessivos períodos, até o limite de 60 (sessenta) meses",633-R164
145,28426,633,REL_EXTRATO_CONVENIO,R164,anotador_39185221,data_assinatura_convenio,1901,anotador_39185221,201611,10,31/08/2021,633-R164
146,28427,633,REL_EXTRATO_CONVENIO,R164,anotador_39185221,EXTRATO_CONVENIO,1902,anotador_39185221,200966,902,"EXTRATO DO TERMO DE CONVÊNIO Nº 06/2021 Processo: 04011-00002582/2020-33. PARTES: O DISTRITO FEDERAL, por meio da SECRETARIA DE ESTADO DA MULHER DO DISTRITO FEDERAL, CNPJ nº 15.169.975/0001-15, e a Instituição de Ensino CENTRO UNIVERSITÁRIO DE BRASÍLIA - UniCEUB, CNPJ nº 00.059.857/0001-87. OBJETO: colaboração de estagiários vinculados ao UniCEUB em programa obrigatório de Estágio Curricular Supervisionado de Estudante de Psicologia, a partir do 9º semestre. Vigência: O contrato terá vigência de 12 (dose) meses, a partir de sua assinatura, prorrogáveis por iguais e sucessivos períodos, até o limite de 60 (sessenta) meses. Da Assinatura: 31/08/2021. SIGNATÁRIOS: pela Concedente: VANDERCY ANTONIA DE CAMARGOS, na qualidade de Secretária Executiva; pela Convenente: GETÚLIO AMÉRICO MOREIRA LOPES, na qualidade Diretor Presidente e EDEVALDO ALVES DA SILVA, na qualidade de Diretor Superintendente.",633-R164
147,28556,633,REL_EXTRATO_CONVENIO,R165,anotador_39185221,processo_gdf,1903,anotador_39185221,230044,22,00400-00022420/2021-02,633-R165
148,28557,633,REL_EXTRATO_CONVENIO,R165,anotador_39185221,entidade_convenente,1904,anotador_39185221,230110,43,Secretaria de Estado de Justiça e Cidadania,633-R165
149,28558,633,REL_EXTRATO_CONVENIO,R165,anotador_39185221,objeto_convenio,1906,anotador_39185221,230228,284,"O Termo de Convênio de Estágio tem por objetivo garantir a oferta de campo de Estágio Curricular Obrigatório que proporcionem a elaboração e execução de ações conjuntas, que beneficiem estudantes e profissionais da universidade e adolescentes e profissionais do sistema socioeducativo",633-R165
150,28559,633,REL_EXTRATO_CONVENIO,R165,anotador_39185221,vigencia_convenio,1907,anotador_39185221,231769,209,"Vigência de 60 meses, contados a partir da data da sua assinatura, e que após essa data caso haja interesse de ambos na sua continuidade, poderá ser providenciado um novo ajuste, observada a legislação vigente",633-R165
151,28560,633,REL_EXTRATO_CONVENIO,R165,anotador_39185221,data_assinatura_convenio,1908,anotador_39185221,232000,10,15/12/2021,633-R165
152,28561,633,REL_EXTRATO_CONVENIO,R165,anotador_39185221,objeto_convenio,1909,anotador_39185221,230852,43,Secretaria de Estado de Justiça e Cidadania,633-R165
153,28562,633,REL_EXTRATO_CONVENIO,R165,anotador_39185221,EXTRATO_CONVENIO,1910,anotador_39185221,229994,2214,"EXTRATO DE TERMO DE CONVÊNIO DE ESTÁGIO Processo: 00400-00022420/2021-02   DAS PARTES: DISTRITO FEDERAL, através da Secretaria de Estado de Justiça e Cidadania e a União Brasileira de Educação Católica. CLÁUSULA PRIMEIRA - DO OBJETO: O Termo de Convênio de Estágio tem por objetivo garantir a oferta de campo de Estágio Curricular Obrigatório que proporcionem a elaboração e execução de ações conjuntas, que beneficiem estudantes e profissionais da universidade e adolescentes e profissionais do sistema socioeducativo. CLÁUSULA SEGUNDA - DO PÚBLICO-ALVO: Estudantes e profissionais vinculados aos cursos de graduação e pós-graduação da União Brasileira de Educação Católica, bem como adolescentes e profissionais do sistema socioeducativo do Distrito Federal como beneficiários indiretos. CLÁUSULA TERCEIRA - DO OBJETIVO GERAL: Estabelecer parceria entre a Secretaria de Estado de Justiça e Cidadania - Sejus e a União Brasileira de Educação Católica para implementação de ações conjuntas que assegurem o desenvolvimento e compartilhamento de estudos, pesquisas, projetos de extensão; a realização de estágios curriculares supervisionados obrigatórios e a produção técnica de interesse comum. CLÁUSULA OITAVA   DA DURAÇÃO E DA CARGA HORÁRIA DO ESTÁGIO: A carga horária, a duração e a jornada do estágio será de no mínimo 03h (três) e no máximo 06h (seis) horas diárias, não excedendo a carga horária semanal de 30 horas. PARÁGRAFO PRIMEIRO: A Sejus deverá oferecer condições para que os estagiários possam cumprir suas obrigações, sem prejuízo das atividades acadêmicas. CLÁUSULA DÉCIMA SEGUNDA  DO VÍNCULO: O estagiário não terá vínculo empregatício de qualquer natureza com a Sejus e a União Brasileira de Educação Católica. CLÁUSULA DÉCIMA QUARTA   DO PRAZO DA VIGÊNCIA: Vigência de 60 meses, contados a partir da data da sua assinatura, e que após essa data caso haja interesse de ambos na sua continuidade, poderá ser providenciado um novo ajuste, observada a legislação vigente. DATA DA ASSINATURA: 15/12/2021. SIGNATÁRIOS: p/Secretaria de Estado de Justiça e Cidadania: JAIME SANTANA DE SOUSA; p/ União Brasileira de Educação Católica: LEANDRO GENOINO CERUTTI, RICARDO PEREIRA CALEGARI e ADRIANA PELIZZARI.",633-R165
154,28994,633,REL_EXTRATO_CONVENIO,R166,anotador_39185221,numero_convenio,982,anotador_39185221,318761,7,02/2021,633-R166
155,28995,633,REL_EXTRATO_CONVENIO,R166,anotador_39185221,processo_gdf,981,anotador_39185221,318779,22,04010-00000027/2021-86,633-R166
156,28996,633,REL_EXTRATO_CONVENIO,R166,anotador_39185221,entidade_convenente,983,anotador_39185221,318847,53,SECRETARIA DE ESTADO DE JUVENTUDE DO DISTRITO FEDERAL,633-R166
157,28997,633,REL_EXTRATO_CONVENIO,R166,anotador_39185221,entidade_convenente,984,anotador_39185221,318906,71,SERVIÇO SOCIAL DA INDÚSTRIA   DEPARTAMENTO REGIONAL DO DISTRITO FEDERAL,633-R166
158,28998,633,REL_EXTRATO_CONVENIO,R166,anotador_39185221,cnpj_entidade_convenente,985,anotador_39185221,319049,18,03.803.317/0001-54,633-R166
159,28999,633,REL_EXTRATO_CONVENIO,R166,anotador_39185221,objeto_convenio,975,anotador_39185221,319080,286,"A Implementação do  Projeto Mais que Vencedor , capacitação dos jovens de 15 a 29 anos, estudantes da 1ª, 2ª e 3ª série do Ensino Médio ou egressos do Ensino Médio. Que vão prestar o Exame Nacional do Ensino Médio (ENEM) e Programa de Avaliação Seriada   PAS e Vestibulares Tradicionais",633-R166
160,29000,633,REL_EXTRATO_CONVENIO,R166,anotador_39185221,valor_convenio,976,anotador_39185221,319425,12,"4.248.177,58",633-R166
161,29001,633,REL_EXTRATO_CONVENIO,R166,anotador_39185221,unidade_orcamentaria,986,anotador_39185221,319665,20,40.101  U.G: 650.101,633-R166
162,29002,633,REL_EXTRATO_CONVENIO,R166,anotador_39185221,programa_trabalho,977,anotador_39185221,319729,21,14.243.6211.9078.0051,633-R166
163,29003,633,REL_EXTRATO_CONVENIO,R166,anotador_39185221,natureza_despesa,987,anotador_39185221,319773,8,33.50.43,633-R166
164,29004,633,REL_EXTRATO_CONVENIO,R166,anotador_39185221,fonte_recurso,979,anotador_39185221,319802,3,100,633-R166
165,29005,633,REL_EXTRATO_CONVENIO,R166,anotador_39185221,nota_empenho,980,anotador_39185221,319824,11,2021NE00329,633-R166
166,29006,633,REL_EXTRATO_CONVENIO,R166,anotador_39185221,data_assinatura_convenio,988,anotador_39185221,320033,10,30/12/2021,633-R166
167,29007,633,REL_EXTRATO_CONVENIO,R166,anotador_39185221,vigencia_convenio,1911,anotador_39185221,319913,89,"12 (doze) meses, a partir da data de sua publicação no Diário Oficial do Distrito Federal",633-R166
168,29008,633,REL_EXTRATO_CONVENIO,R166,anotador_39185221,EXTRATO_CONVENIO,1912,anotador_39185221,318738,1562,"EXTRATO DE CONVÊNIO Nº 02/2021 Processo: 04010-00000027/2021-86. Das Partes: O DISTRITO FEDERAL, por meio da SECRETARIA DE ESTADO DE JUVENTUDE DO DISTRITO FEDERAL, e o SERVIÇO SOCIAL DA INDÚSTRIA   DEPARTAMENTO REGIONAL DO DISTRITO FEDERAL, doravante denominada SESI/DR/DF ou CONVENENTE, Inscrito no CNPJ sob o 03.803.317/0001-54. Do Objeto: A Implementação do  Projeto Mais que Vencedor , capacitação dos jovens de 15 a 29 anos, estudantes da 1ª, 2ª e 3ª série do Ensino Médio ou egressos do Ensino Médio. Que vão prestar o Exame Nacional do Ensino Médio (ENEM) e Programa de Avaliação Seriada   PAS e Vestibulares Tradicionais. O valor global dos recursos públicos da parceria é de R$ 4.248.177,58 (quatro milhões, duzentos e quarenta e oito mil cento e setenta e sete reais e cinquenta e oito centavos). Fundamentação Legal pela Lei nº 8.666/1993 e pela IN nº 01/2005-CGDF. Dotação Orçamentária: Unidade Orçamentária - U.O: 40.101  U.G: 650.101; Gestão: 00001; Programa de Trabalho - PT: 14.243.6211.9078.0051. Natureza da despesa: 33.50.43; Fonte de recursos: 100; Nota de Empenho: 2021NE00329, emitida em 29/12/2021, sob o evento nº 400097, modalidade Global. Vigência: 12 (doze) meses, a partir da data de sua publicação no Diário Oficial do Distrito Federal. Data de Assinatura do Termo: 30/12/2021; Signatários: Pelo Distrito Federal, LUANA DE LIMA MACHADO, na qualidade de Secretária de Estado de Juventude e pela Contratada o Sr. JAMAL JORGE BITTAR, na qualidade de Diretor Regional, e o Sr. MARCO ANTONIO AREIAS SECCO, na qualidade de Superintendente.",633-R166
169,29009,633,REL_EXTRATO_CONVENIO,R167,anotador_39185221,entidade_convenente,992,anotador_39185221,320410,53,SECRETARIA DE ESTADO DE JUVENTUDE DO DISTRITO FEDERAL,633-R167
170,29010,633,REL_EXTRATO_CONVENIO,R167,anotador_39185221,unidade_orcamentaria,997,anotador_39185221,321406,20,40.101  U.G: 650.101,633-R167
171,29011,633,REL_EXTRATO_CONVENIO,R167,anotador_39185221,natureza_despesa,999,anotador_39185221,321514,8,33.50.43,633-R167
172,29012,633,REL_EXTRATO_CONVENIO,R167,anotador_39185221,fonte_recurso,1000,anotador_39185221,321543,3,100,633-R167
173,29013,633,REL_EXTRATO_CONVENIO,R167,anotador_39185221,data_assinatura_convenio,1003,anotador_39185221,321772,10,30/12/2021,633-R167
174,29014,633,REL_EXTRATO_CONVENIO,R167,anotador_39185221,numero_convenio,990,anotador_39185221,320324,7,03/2021,633-R167
175,29015,633,REL_EXTRATO_CONVENIO,R167,anotador_39185221,processo_gdf,991,anotador_39185221,320342,22,04010-00000026/2021-31,633-R167
176,29016,633,REL_EXTRATO_CONVENIO,R167,anotador_39185221,entidade_convenente,993,anotador_39185221,320469,57,SERVIÇO DE APOIO ÀS MICRO E PEQUENAS EMPRESAS   SEBRAE/DF,633-R167
177,29017,633,REL_EXTRATO_CONVENIO,R167,anotador_39185221,cnpj_entidade_convenente,994,anotador_39185221,320551,18,00.438.200/0001-20,633-R167
178,29018,633,REL_EXTRATO_CONVENIO,R167,anotador_39185221,objeto_convenio,995,anotador_39185221,320582,577,"A Implementação do ""Empreendedor do Futuro"", que visa apresentar o empreendedorismo como alternativa real e transformadora do futuro dos jovens do Distrito Federal por meio de capacitação híbrida de jovens de 15 a 29 anos, estudantes de escolas públicas do Distrito Federal, prioritariamente através do Ensino Médio em Tempo Integral - EMTI, com conteúdo de empreendedorismo e desenvolvimento de competências correlatas e estímulo à experiência prática de elaboração de projetos dos estudantes sobre modelos e/ou planos de negócios, por meio de repasse de recursos ao SEBRAE/DF",633-R167
179,29019,633,REL_EXTRATO_CONVENIO,R167,anotador_39185221,valor_convenio,996,anotador_39185221,321218,12,"1.485.000,00",633-R167
180,29020,633,REL_EXTRATO_CONVENIO,R167,anotador_39185221,programa_trabalho,998,anotador_39185221,321470,21,14.243.6211.9078.0052,633-R167
181,29021,633,REL_EXTRATO_CONVENIO,R167,anotador_39185221,nota_empenho,1001,anotador_39185221,321565,9,2021NE325,633-R167
182,29022,633,REL_EXTRATO_CONVENIO,R167,anotador_39185221,vigencia_convenio,1913,anotador_39185221,321652,89,"12 (doze) meses, a partir da data de sua publicação no Diário Oficial do Distrito Federal",633-R167
