id_geral,id_dodf_rel,id_dodf,tipo_rel,id_rel,anotador_rel,tipo_ent,id_ent,anotador_ent,texto,estado_ent
18119126201361485,18_119.12.6.2013R6,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R6,tatiana_franco,pagina_dodf,1485,tatiana_franco,13,nao_confirmado
18119126201361478,18_119.12.6.2013R6,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R6,tatiana_franco,Ato_Tornado_Sem_Efeito_Exo_Nom,1478,tatiana_franco,"TORNAR SEM EFEITO no Decreto de 16 de maio de 2013, publicado no DODF no 100, de 17 
de maio de 2013, pagina 13, o ato que nomeou CLEIDE MARIANA TONACIO para exercer 
o Cargo em Comissao, Simbolo DFG-06, de Encarregado, do Nucleo de Apoio a Quiosques e 
Bancas de Jornal, da Gerencia de Servicos Publicos, da Diretoria de Servicos, da Administracao 
Regional da Candangolandia, da Coordenadoria das Cidades, da Casa Civil, da Governadoria 
do Distrito Federal.",nao_confirmado
18119126201371509,18_119.12.6.2013R7,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R7,tatiana_franco,simbolo,1509,DODFMiner,CNE-06,nao_confirmado
18119126201371512,18_119.12.6.2013R7,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R7,tatiana_franco,orgao,1512,lindeberg,"Governadoria 
do Distrito Federal",nao_confirmado
18119126201371499,18_119.12.6.2013R7,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R7,tatiana_franco,tipo_documento,1499,lindeberg,Decreto,nao_confirmado
18119126201371500,18_119.12.6.2013R7,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R7,tatiana_franco,data_documento,1500,lindeberg,10 de junho de 2013,nao_confirmado
18119126201371501,18_119.12.6.2013R7,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R7,tatiana_franco,numero_dodf,1501,lindeberg,118,nao_confirmado
18119126201371502,18_119.12.6.2013R7,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R7,tatiana_franco,data_dodf,1502,lindeberg,11 de junho de 2013,nao_confirmado
18119126201371506,18_119.12.6.2013R7,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R7,tatiana_franco,cargo_efetivo,1506,tatiana_franco,ST QBMG-01,nao_confirmado
18119126201371507,18_119.12.6.2013R7,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R7,tatiana_franco,nome,1507,lindeberg,"EBENEZER DA COSTA 
AQUINO",nao_confirmado
18119126201371510,18_119.12.6.2013R7,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R7,tatiana_franco,cargo_comissionado,1510,DODFMiner, Chefe de Gabinete,nao_confirmado
18119126201371511,18_119.12.6.2013R7,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R7,tatiana_franco,hierarquia_lotacao,1511,lindeberg,"Adminis-
tracao Regional de Vicente Pires, da Coordenadoria das Cidades, da Casa Civil",nao_confirmado
18119126201371504,18_119.12.6.2013R7,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R7,tatiana_franco,pagina_dodf,1504,tatiana_franco,17,nao_confirmado
18119126201371497,18_119.12.6.2013R7,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R7,tatiana_franco,Ato_Tornado_Sem_Efeito_Exo_Nom,1497,tatiana_franco,"TORNAR SEM EFEITO no Decreto de 10 de junho de 2013, publicado no DODF no 118, de 
11 de junho de 2013, pagina 17, o ato que exonerou o ST QBMG-01 EBENEZER DA COSTA 
AQUINO do Cargo de Natureza Especial, Simbolo CNE-06, de Chefe de Gabinete, da Adminis-
tracao Regional de Vicente Pires, da Coordenadoria das Cidades, da Casa Civil, da Governadoria 
do Distrito Federal, em razao de interesse de seguranca publica, conforme preceitua o art. 21,  
1o item 7, do Decreto no 88.777, de 30 de setembro de 1983 (R-200), alterado pelo Decreto no 
6.745, de 19 de janeiro de 2009.",nao_confirmado
18119126201381542,18_119.12.6.2013R8,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R8,tatiana_franco,simbolo,1542,DODFMiner,CNE-07,nao_confirmado
18119126201381535,18_119.12.6.2013R8,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R8,tatiana_franco,tipo_documento,1535,lindeberg,Decreto,nao_confirmado
18119126201381536,18_119.12.6.2013R8,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R8,tatiana_franco,data_documento,1536,lindeberg,10 de junho de 2013,nao_confirmado
18119126201381537,18_119.12.6.2013R8,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R8,tatiana_franco,numero_dodf,1537,lindeberg,118,nao_confirmado
18119126201381538,18_119.12.6.2013R8,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R8,tatiana_franco,data_dodf,1538,lindeberg,11 de junho de 2013,nao_confirmado
18119126201381540,18_119.12.6.2013R8,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R8,tatiana_franco,pagina_dodf,1540,tatiana_franco,17,nao_confirmado
18119126201381545,18_119.12.6.2013R8,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R8,tatiana_franco,hierarquia_lotacao,1545,lindeberg,Gabinete,nao_confirmado
18119126201381534,18_119.12.6.2013R8,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R8,tatiana_franco,Ato_Tornado_Sem_Efeito_Exo_Nom,1534,tatiana_franco,"TORNAR SEM EFEITO no Decreto de 10 de junho de 2013, publicado no DODF no 118, de 
11 de junho de 2013, pagina 17, o ato que exonerou por estar sendo nomeado para outro cargo 
MODESTO ANTONIO ALVES DE MENDONCA do Cargo de Natureza Especial, Simbolo 
CNE-07, de Assessor Especial, do Gabinete, da Secretaria de Estado da Micro e Pequena Empresa 
e Economia Solidaria do Distrito Federal.",nao_confirmado
18119126201381541,18_119.12.6.2013R8,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R8,tatiana_franco,nome,1541,lindeberg,MODESTO ANTONIO ALVES DE MENDONCA,nao_confirmado
18119126201381544,18_119.12.6.2013R8,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R8,tatiana_franco,cargo_comissionado,1544,lindeberg,Assessor Especial,nao_confirmado
18119126201381546,18_119.12.6.2013R8,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R8,tatiana_franco,orgao,1546,lindeberg,"Secretaria de Estado da Micro e Pequena Empresa 
e Economia Solidaria do Distrito Federal",nao_confirmado
18119126201391560,18_119.12.6.2013R9,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R9,tatiana_franco,orgao,1560,lindeberg,Governadoria do Distrito Federal,nao_confirmado
18119126201391556,18_119.12.6.2013R9,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R9,tatiana_franco,simbolo,1556,lindeberg,CNE-06,nao_confirmado
18119126201391549,18_119.12.6.2013R9,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R9,tatiana_franco,tipo_documento,1549,lindeberg,Decreto,nao_confirmado
18119126201391550,18_119.12.6.2013R9,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R9,tatiana_franco,data_documento,1550,lindeberg,10 de junho de 2013,nao_confirmado
18119126201391551,18_119.12.6.2013R9,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R9,tatiana_franco,numero_dodf,1551,lindeberg,118,nao_confirmado
18119126201391552,18_119.12.6.2013R9,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R9,tatiana_franco,data_dodf,1552,lindeberg,11 de junho de 2013,nao_confirmado
18119126201391554,18_119.12.6.2013R9,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R9,tatiana_franco,pagina_dodf,1554,tatiana_franco,17,nao_confirmado
18119126201391558,18_119.12.6.2013R9,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R9,tatiana_franco,cargo_comissionado,1558,lindeberg,Chefe de Gabinete,nao_confirmado
18119126201391559,18_119.12.6.2013R9,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R9,tatiana_franco,hierarquia_lotacao,1559,lindeberg,"Administracao Regional de Vicente Pires, da Coordenadoria das Cidades, da Casa Civil",nao_confirmado
18119126201391547,18_119.12.6.2013R9,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R9,tatiana_franco,Ato_Tornado_Sem_Efeito_Exo_Nom,1547,tatiana_franco,"TORNAR SEM EFEITO no Decreto de 10 de junho de 2013, publicado no DODF no 118, de 
11 de junho de 2013, pagina 17, o ato que nomeou MODESTO ANTONIO ALVES DE MEN-
DONCA para exercer o Cargo de Natureza Especial, Simbolo CNE-06, de Chefe de Gabinete, 
da Administracao Regional de Vicente Pires, da Coordenadoria das Cidades, da Casa Civil, da 
Governadoria do Distrito Federal.",nao_confirmado
18119126201391555,18_119.12.6.2013R9,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R9,tatiana_franco,nome,1555,lindeberg,"MODESTO ANTONIO ALVES DE MEN-
DONCA",nao_confirmado
181191262013112688,18_119.12.6.2013R11,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R11,tatiana_franco,orgao,2688,lindeberg,"Governadoria 
do Distrito Federal",nao_confirmado
181191262013112686,18_119.12.6.2013R11,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R11,tatiana_franco,cargo_comissionado,2686,DODFMiner, Encarregado,nao_confirmado
181191262013112678,18_119.12.6.2013R11,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R11,tatiana_franco,tipo_documento,2678,lindeberg,Decreto,nao_confirmado
181191262013112679,18_119.12.6.2013R11,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R11,tatiana_franco,data_documento,2679,lindeberg,16 de maio de 2013,nao_confirmado
181191262013112680,18_119.12.6.2013R11,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R11,tatiana_franco,numero_dodf,2680,lindeberg,100,nao_confirmado
181191262013112681,18_119.12.6.2013R11,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R11,tatiana_franco,data_dodf,2681,lindeberg,"17 
de maio de 2013",nao_confirmado
181191262013112684,18_119.12.6.2013R11,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R11,tatiana_franco,nome,2684,lindeberg,CLEIDE MARIANA TONACIO,nao_confirmado
181191262013112685,18_119.12.6.2013R11,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R11,tatiana_franco,simbolo,2685,DODFMiner,DFG-06,nao_confirmado
181191262013112687,18_119.12.6.2013R11,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R11,tatiana_franco,hierarquia_lotacao,2687,lindeberg,"Nucleo de Apoio a Quiosques e 
Bancas de Jornal, da Gerencia de Servicos Publicos, da Diretoria de Servicos, da Administracao 
Regional da Candangolandia, da Coordenadoria das Cidades, da Casa Civil",nao_confirmado
181191262013112683,18_119.12.6.2013R11,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R11,tatiana_franco,pagina_dodf,2683,tatiana_franco,13,nao_confirmado
181191262013112676,18_119.12.6.2013R11,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R11,tatiana_franco,Ato_Tornado_Sem_Efeito_Exo_Nom,2676,tatiana_franco,"TORNAR SEM EFEITO no Decreto de 16 de maio de 2013, publicado no DODF no 100, de 17 
de maio de 2013, pagina 13, o ato que nomeou CLEIDE MARIANA TONACIO para exercer 
o Cargo em Comissao, Simbolo DFG-06, de Encarregado, do Nucleo de Apoio a Quiosques e 
Bancas de Jornal, da Gerencia de Servicos Publicos, da Diretoria de Servicos, da Administracao 
Regional da Candangolandia, da Coordenadoria das Cidades, da Casa Civil, da Governadoria 
do Distrito Federal.",nao_confirmado
181191262013122707,18_119.12.6.2013R12,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R12,tatiana_franco,simbolo,2707,DODFMiner,CNE-06,nao_confirmado
181191262013122710,18_119.12.6.2013R12,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R12,tatiana_franco,orgao,2710,lindeberg,"Governadoria 
do Distrito Federal",nao_confirmado
181191262013122697,18_119.12.6.2013R12,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R12,tatiana_franco,tipo_documento,2697,lindeberg,Decreto,nao_confirmado
181191262013122698,18_119.12.6.2013R12,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R12,tatiana_franco,data_documento,2698,lindeberg,10 de junho de 2013,nao_confirmado
181191262013122699,18_119.12.6.2013R12,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R12,tatiana_franco,numero_dodf,2699,lindeberg,118,nao_confirmado
181191262013122700,18_119.12.6.2013R12,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R12,tatiana_franco,data_dodf,2700,lindeberg,11 de junho de 2013,nao_confirmado
181191262013122704,18_119.12.6.2013R12,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R12,tatiana_franco,cargo_efetivo,2704,tatiana_franco,ST QBMG-01,nao_confirmado
181191262013122705,18_119.12.6.2013R12,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R12,tatiana_franco,nome,2705,lindeberg,"EBENEZER DA COSTA 
AQUINO",nao_confirmado
181191262013122708,18_119.12.6.2013R12,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R12,tatiana_franco,cargo_comissionado,2708,DODFMiner, Chefe de Gabinete,nao_confirmado
181191262013122709,18_119.12.6.2013R12,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R12,tatiana_franco,hierarquia_lotacao,2709,lindeberg,"Adminis-
tracao Regional de Vicente Pires, da Coordenadoria das Cidades, da Casa Civil",nao_confirmado
181191262013122702,18_119.12.6.2013R12,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R12,tatiana_franco,pagina_dodf,2702,tatiana_franco,17,nao_confirmado
181191262013122695,18_119.12.6.2013R12,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R12,tatiana_franco,Ato_Tornado_Sem_Efeito_Exo_Nom,2695,tatiana_franco,"TORNAR SEM EFEITO no Decreto de 10 de junho de 2013, publicado no DODF no 118, de 
11 de junho de 2013, pagina 17, o ato que exonerou o ST QBMG-01 EBENEZER DA COSTA 
AQUINO do Cargo de Natureza Especial, Simbolo CNE-06, de Chefe de Gabinete, da Adminis-
tracao Regional de Vicente Pires, da Coordenadoria das Cidades, da Casa Civil, da Governadoria 
do Distrito Federal, em razao de interesse de seguranca publica, conforme preceitua o art. 21,  
1o item 7, do Decreto no 88.777, de 30 de setembro de 1983 (R-200), alterado pelo Decreto no 
6.745, de 19 de janeiro de 2009.",nao_confirmado
181191262013132740,18_119.12.6.2013R13,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R13,tatiana_franco,simbolo,2740,DODFMiner,CNE-07,nao_confirmado
181191262013132733,18_119.12.6.2013R13,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R13,tatiana_franco,tipo_documento,2733,lindeberg,Decreto,nao_confirmado
181191262013132734,18_119.12.6.2013R13,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R13,tatiana_franco,data_documento,2734,lindeberg,10 de junho de 2013,nao_confirmado
181191262013132735,18_119.12.6.2013R13,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R13,tatiana_franco,numero_dodf,2735,lindeberg,118,nao_confirmado
181191262013132736,18_119.12.6.2013R13,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R13,tatiana_franco,data_dodf,2736,lindeberg,11 de junho de 2013,nao_confirmado
181191262013132738,18_119.12.6.2013R13,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R13,tatiana_franco,pagina_dodf,2738,tatiana_franco,17,nao_confirmado
181191262013132743,18_119.12.6.2013R13,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R13,tatiana_franco,hierarquia_lotacao,2743,lindeberg,Gabinete,nao_confirmado
181191262013132732,18_119.12.6.2013R13,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R13,tatiana_franco,Ato_Tornado_Sem_Efeito_Exo_Nom,2732,tatiana_franco,"TORNAR SEM EFEITO no Decreto de 10 de junho de 2013, publicado no DODF no 118, de 
11 de junho de 2013, pagina 17, o ato que exonerou por estar sendo nomeado para outro cargo 
MODESTO ANTONIO ALVES DE MENDONCA do Cargo de Natureza Especial, Simbolo 
CNE-07, de Assessor Especial, do Gabinete, da Secretaria de Estado da Micro e Pequena Empresa 
e Economia Solidaria do Distrito Federal.",nao_confirmado
181191262013132739,18_119.12.6.2013R13,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R13,tatiana_franco,nome,2739,lindeberg,MODESTO ANTONIO ALVES DE MENDONCA,nao_confirmado
181191262013132742,18_119.12.6.2013R13,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R13,tatiana_franco,cargo_comissionado,2742,lindeberg,Assessor Especial,nao_confirmado
181191262013132744,18_119.12.6.2013R13,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R13,tatiana_franco,orgao,2744,lindeberg,"Secretaria de Estado da Micro e Pequena Empresa 
e Economia Solidaria do Distrito Federal",nao_confirmado
181191262013142758,18_119.12.6.2013R14,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R14,tatiana_franco,orgao,2758,lindeberg,Governadoria do Distrito Federal,nao_confirmado
181191262013142754,18_119.12.6.2013R14,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R14,tatiana_franco,simbolo,2754,lindeberg,CNE-06,nao_confirmado
181191262013142747,18_119.12.6.2013R14,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R14,tatiana_franco,tipo_documento,2747,lindeberg,Decreto,nao_confirmado
181191262013142748,18_119.12.6.2013R14,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R14,tatiana_franco,data_documento,2748,lindeberg,10 de junho de 2013,nao_confirmado
181191262013142749,18_119.12.6.2013R14,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R14,tatiana_franco,numero_dodf,2749,lindeberg,118,nao_confirmado
181191262013142750,18_119.12.6.2013R14,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R14,tatiana_franco,data_dodf,2750,lindeberg,11 de junho de 2013,nao_confirmado
181191262013142752,18_119.12.6.2013R14,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R14,tatiana_franco,pagina_dodf,2752,tatiana_franco,17,nao_confirmado
181191262013142756,18_119.12.6.2013R14,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R14,tatiana_franco,cargo_comissionado,2756,lindeberg,Chefe de Gabinete,nao_confirmado
181191262013142757,18_119.12.6.2013R14,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R14,tatiana_franco,hierarquia_lotacao,2757,lindeberg,"Administracao Regional de Vicente Pires, da Coordenadoria das Cidades, da Casa Civil",nao_confirmado
181191262013142745,18_119.12.6.2013R14,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R14,tatiana_franco,Ato_Tornado_Sem_Efeito_Exo_Nom,2745,tatiana_franco,"TORNAR SEM EFEITO no Decreto de 10 de junho de 2013, publicado no DODF no 118, de 
11 de junho de 2013, pagina 17, o ato que nomeou MODESTO ANTONIO ALVES DE MEN-
DONCA para exercer o Cargo de Natureza Especial, Simbolo CNE-06, de Chefe de Gabinete, 
da Administracao Regional de Vicente Pires, da Coordenadoria das Cidades, da Casa Civil, da 
Governadoria do Distrito Federal.",nao_confirmado
181191262013142753,18_119.12.6.2013R14,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R14,tatiana_franco,nome,2753,lindeberg,"MODESTO ANTONIO ALVES DE MEN-
DONCA",nao_confirmado
181191262013163886,18_119.12.6.2013R16,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R16,tatiana_franco,orgao,3886,lindeberg,"Governadoria 
do Distrito Federal",nao_confirmado
181191262013163884,18_119.12.6.2013R16,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R16,tatiana_franco,cargo_comissionado,3884,DODFMiner, Encarregado,nao_confirmado
181191262013163876,18_119.12.6.2013R16,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R16,tatiana_franco,tipo_documento,3876,lindeberg,Decreto,nao_confirmado
181191262013163877,18_119.12.6.2013R16,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R16,tatiana_franco,data_documento,3877,lindeberg,16 de maio de 2013,nao_confirmado
181191262013163878,18_119.12.6.2013R16,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R16,tatiana_franco,numero_dodf,3878,lindeberg,100,nao_confirmado
181191262013163879,18_119.12.6.2013R16,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R16,tatiana_franco,data_dodf,3879,lindeberg,"17 
de maio de 2013",nao_confirmado
181191262013163882,18_119.12.6.2013R16,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R16,tatiana_franco,nome,3882,lindeberg,CLEIDE MARIANA TONACIO,nao_confirmado
181191262013163883,18_119.12.6.2013R16,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R16,tatiana_franco,simbolo,3883,DODFMiner,DFG-06,nao_confirmado
181191262013163885,18_119.12.6.2013R16,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R16,tatiana_franco,hierarquia_lotacao,3885,lindeberg,"Nucleo de Apoio a Quiosques e 
Bancas de Jornal, da Gerencia de Servicos Publicos, da Diretoria de Servicos, da Administracao 
Regional da Candangolandia, da Coordenadoria das Cidades, da Casa Civil",nao_confirmado
181191262013163881,18_119.12.6.2013R16,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R16,tatiana_franco,pagina_dodf,3881,tatiana_franco,13,nao_confirmado
181191262013163874,18_119.12.6.2013R16,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R16,tatiana_franco,Ato_Tornado_Sem_Efeito_Exo_Nom,3874,tatiana_franco,"TORNAR SEM EFEITO no Decreto de 16 de maio de 2013, publicado no DODF no 100, de 17 
de maio de 2013, pagina 13, o ato que nomeou CLEIDE MARIANA TONACIO para exercer 
o Cargo em Comissao, Simbolo DFG-06, de Encarregado, do Nucleo de Apoio a Quiosques e 
Bancas de Jornal, da Gerencia de Servicos Publicos, da Diretoria de Servicos, da Administracao 
Regional da Candangolandia, da Coordenadoria das Cidades, da Casa Civil, da Governadoria 
do Distrito Federal.",nao_confirmado
181191262013173905,18_119.12.6.2013R17,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R17,tatiana_franco,simbolo,3905,DODFMiner,CNE-06,nao_confirmado
181191262013173908,18_119.12.6.2013R17,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R17,tatiana_franco,orgao,3908,lindeberg,"Governadoria 
do Distrito Federal",nao_confirmado
181191262013173895,18_119.12.6.2013R17,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R17,tatiana_franco,tipo_documento,3895,lindeberg,Decreto,nao_confirmado
181191262013173896,18_119.12.6.2013R17,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R17,tatiana_franco,data_documento,3896,lindeberg,10 de junho de 2013,nao_confirmado
181191262013173897,18_119.12.6.2013R17,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R17,tatiana_franco,numero_dodf,3897,lindeberg,118,nao_confirmado
181191262013173898,18_119.12.6.2013R17,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R17,tatiana_franco,data_dodf,3898,lindeberg,11 de junho de 2013,nao_confirmado
181191262013173902,18_119.12.6.2013R17,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R17,tatiana_franco,cargo_efetivo,3902,tatiana_franco,ST QBMG-01,nao_confirmado
181191262013173903,18_119.12.6.2013R17,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R17,tatiana_franco,nome,3903,lindeberg,"EBENEZER DA COSTA 
AQUINO",nao_confirmado
181191262013173906,18_119.12.6.2013R17,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R17,tatiana_franco,cargo_comissionado,3906,DODFMiner, Chefe de Gabinete,nao_confirmado
181191262013173907,18_119.12.6.2013R17,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R17,tatiana_franco,hierarquia_lotacao,3907,lindeberg,"Adminis-
tracao Regional de Vicente Pires, da Coordenadoria das Cidades, da Casa Civil",nao_confirmado
181191262013173900,18_119.12.6.2013R17,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R17,tatiana_franco,pagina_dodf,3900,tatiana_franco,17,nao_confirmado
181191262013173893,18_119.12.6.2013R17,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R17,tatiana_franco,Ato_Tornado_Sem_Efeito_Exo_Nom,3893,tatiana_franco,"TORNAR SEM EFEITO no Decreto de 10 de junho de 2013, publicado no DODF no 118, de 
11 de junho de 2013, pagina 17, o ato que exonerou o ST QBMG-01 EBENEZER DA COSTA 
AQUINO do Cargo de Natureza Especial, Simbolo CNE-06, de Chefe de Gabinete, da Adminis-
tracao Regional de Vicente Pires, da Coordenadoria das Cidades, da Casa Civil, da Governadoria 
do Distrito Federal, em razao de interesse de seguranca publica, conforme preceitua o art. 21,  
1o item 7, do Decreto no 88.777, de 30 de setembro de 1983 (R-200), alterado pelo Decreto no 
6.745, de 19 de janeiro de 2009.",nao_confirmado
181191262013183938,18_119.12.6.2013R18,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R18,tatiana_franco,simbolo,3938,DODFMiner,CNE-07,nao_confirmado
181191262013183931,18_119.12.6.2013R18,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R18,tatiana_franco,tipo_documento,3931,lindeberg,Decreto,nao_confirmado
181191262013183932,18_119.12.6.2013R18,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R18,tatiana_franco,data_documento,3932,lindeberg,10 de junho de 2013,nao_confirmado
181191262013183933,18_119.12.6.2013R18,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R18,tatiana_franco,numero_dodf,3933,lindeberg,118,nao_confirmado
181191262013183934,18_119.12.6.2013R18,18_119.12.6.2013,Ato_Tornado_Sem_Efeito_Exo_Nom,R18,tatiana_franco,data_dodf,3934,lindeberg,11 de junho de 2013,nao_confirmado
