tipo,texto,NomeServidor,CargoEfetivo,Matricula,MatriculaSiape,Simbolo,Cargo,Hierarquia_da_Lotacao,Orgao,outro
NomeacaoComissionado,"NOMEAR RICARDO TERENZI CARDOSO para exercer o Cargo de Natureza Especial, Símbolo CNE02, de Subsecretário, da Subsecretaria de Acompanhamento e Fiscalização, da Secretaria de Estado de
Obras e Infraestrutura do Distrito Federal.",RICARDO TERENZI CARDOSO,None,None,None,CNE02,Subsecretário,Subsecretaria de Acompanhamento e Fiscalização,"da Secretaria de Estado de
Obras e Infraestrutura do Distrito Federal"
NomeacaoComissionado,"NOMEAR FRANCISCA ALVES FILHA para exercer o Cargo de Conselheiro Tutelar, do Conselho
Tutelar de Sobradinho II, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",FRANCISCA ALVES FILHA,None,None,None,None,Conselheiro Tutelar,"Conselho
Tutelar de Sobradinho II",Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR EDUARDO ALVES SILVA para exercer o Cargo de Conselheiro Tutelar, do Conselho Tutelar
de Sobradinho II, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",EDUARDO ALVES SILVA,None,None,None,None,Conselheiro Tutelar,"Conselho Tutelar
de Sobradinho II",Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR TEREZA INACIO DOS SANTOS MOREIRA para exercer o Cargo de Conselheiro Tutelar,
do Conselho Tutelar de Sobradinho II, da Secretaria de Estado de Justiça e Cidadania do Distrito
Federal.",TEREZA INACIO DOS SANTOS MOREIRA,None,None,None,None,Conselheiro Tutelar,Conselho Tutelar de Sobradinho II,"Secretaria de Estado de Justiça e Cidadania do Distrito
Federal"
NomeacaoComissionado,"NOMEAR CARLOS JOAO MENDES DE CARVALHO LEAL para exercer o Cargo de Conselheiro
Tutelar, do Conselho Tutelar de Sobradinho II, da Secretaria de Estado de Justiça e Cidadania do Distrito
Federal.",CARLOS JOAO MENDES DE CARVALHO LEAL,None,None,None,None,"Conselheiro
Tutelar",Conselho Tutelar de Sobradinho II,"Secretaria de Estado de Justiça e Cidadania do Distrito
Federal"
NomeacaoComissionado,"NOMEAR WESLEY FONSECA FRAGA para exercer o Cargo de Conselheiro Tutelar, do Conselho
Tutelar de Planaltina I, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",WESLEY FONSECA FRAGA,None,None,None,None,Conselheiro Tutelar,"Conselho
Tutelar de Planaltina I",Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR ADALCINO JOSE SOUTO para exercer o Cargo de Conselheiro Tutelar, do Conselho Tutelar
de Planaltina I, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",ADALCINO JOSE SOUTO,None,None,None,None,Conselheiro Tutelar,"Conselho Tutelar
de Planaltina I",Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR TEREZINHA DE MELO MONTEIRO para exercer o Cargo de Conselheiro Tutelar, do
Conselho Tutelar de Planaltina I, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",TEREZINHA DE MELO MONTEIRO,None,None,None,None,Conselheiro Tutelar,Conselho Tutelar de Planaltina I,Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR JOANA DARC FERNANDES DOS SANTOS para exercer o Cargo de Conselheiro Tutelar,
do Conselho Tutelar de Planaltina I, da Secretaria de Estado de Justiça e Cidadania do Distrito
Federal.",JOANA DARC FERNANDES DOS SANTOS,None,None,None,None,Conselheiro Tutelar,Conselho Tutelar de Planaltina I,"Secretaria de Estado de Justiça e Cidadania do Distrito
Federal"
NomeacaoComissionado,"NOMEAR ANDERSON DE CASTRO FERREIRA para exercer o Cargo de Conselheiro Tutelar, do
Conselho Tutelar de Planaltina I, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",ANDERSON DE CASTRO FERREIRA,None,None,None,None,Conselheiro Tutelar,Conselho Tutelar de Planaltina I,Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR CLAUDINEI PAULO DA SILVA para exercer o Cargo de Conselheiro Tutelar, do Conselho
Tutelar de Planaltina II, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",CLAUDINEI PAULO DA SILVA,None,None,None,None,Conselheiro Tutelar,"Conselho
Tutelar de Planaltina II",Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR GUSTAVO HENRIQUE DA SILVA CAMARGOS para exercer o Cargo de Conselheiro
Tutelar, do Conselho Tutelar de Planaltina II, da Secretaria de Estado de Justiça e Cidadania do Distrito
Federal.",GUSTAVO HENRIQUE DA SILVA CAMARGOS,None,None,None,None,"Conselheiro
Tutelar",Conselho Tutelar de Planaltina II,"Secretaria de Estado de Justiça e Cidadania do Distrito
Federal"
NomeacaoComissionado,"NOMEAR ELAINE CAMPELO DE BRITO SANTOS para exercer o Cargo de Conselheiro Tutelar, do
Conselho Tutelar de Planaltina II, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",ELAINE CAMPELO DE BRITO SANTOS,None,None,None,None,Conselheiro Tutelar,Conselho Tutelar de Planaltina II,Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR NICODEMES DE PAIVA LOPES para exercer o Cargo de Conselheiro Tutelar, do Conselho
Tutelar de Planaltina II, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",NICODEMES DE PAIVA LOPES,None,None,None,None,Conselheiro Tutelar,"Conselho
Tutelar de Planaltina II",Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR BRUNNER CAVALCANTE LINO para exercer o Cargo de Conselheiro Tutelar, do Conselho
Tutelar de Planaltina II, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",BRUNNER CAVALCANTE LINO,None,None,None,None,Conselheiro Tutelar,"Conselho
Tutelar de Planaltina II",Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR CLAUDIA VASCONCELOS MILANEZ DA SILVA para exercer o Cargo de Conselheiro
Tutelar, do Conselho Tutelar do Paranoá, da Secretaria de Estado de Justiça e Cidadania do Distrito
Federal.",CLAUDIA VASCONCELOS MILANEZ DA SILVA,None,None,None,None,"Conselheiro
Tutelar",Conselho Tutelar do Paranoá,"Secretaria de Estado de Justiça e Cidadania do Distrito
Federal"
NomeacaoComissionado,"NOMEAR LUCINEA FERNANDES DA SILVA para exercer o Cargo de Conselheiro Tutelar, do
Conselho Tutelar do Paranoá, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",LUCINEA FERNANDES DA SILVA,None,None,None,None,Conselheiro Tutelar,Conselho Tutelar do Paranoá,Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR MANOEL CARDOSO MAGALHAES para exercer o Cargo de Conselheiro Tutelar, do
Conselho Tutelar do Paranoá, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",MANOEL CARDOSO MAGALHAES,None,None,None,None,Conselheiro Tutelar,Conselho Tutelar do Paranoá,Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR SAMARA DOS SANTOS BRITO para exercer o Cargo de Conselheiro Tutelar, do Conselho
Tutelar do Paranoá, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",SAMARA DOS SANTOS BRITO,None,None,None,None,Conselheiro Tutelar,"Conselho
Tutelar do Paranoá",Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR MARCELINO JOSE DA SILVA para exercer o Cargo de Conselheiro Tutelar, do Conselho
Tutelar do Paranoá, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",MARCELINO JOSE DA SILVA,None,None,None,None,Conselheiro Tutelar,"Conselho
Tutelar do Paranoá",Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR RITA ALINE FERNANDES DA SILVA para exercer o Cargo de Conselheira Tutelar, do
Conselho Tutelar do Núcleo Bandeirante, da Secretaria de Estado de Justiça e Cidadania do Distrito
Federal.",RITA ALINE FERNANDES DA SILVA,None,None,None,None,Conselheira Tutelar,Conselho Tutelar do Núcleo Bandeirante,"Secretaria de Estado de Justiça e Cidadania do Distrito
Federal"
NomeacaoComissionado,"NOMEAR FABIANO CARVALHO DA SILVA para exercer o Cargo de Conselheiro Tutelar, do Conselho
Tutelar do Núcleo Bandeirante, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",FABIANO CARVALHO DA SILVA,None,None,None,None,Conselheiro Tutelar,"Conselho
Tutelar do Núcleo Bandeirante",Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR DEBORA DE ARAUJO RIBEIRO MACHADO para exercer o Cargo de Conselheira Tutelar,
do Conselho Tutelar do Núcleo Bandeirante, da Secretaria de Estado de Justiça e Cidadania do Distrito
Federal.",DEBORA DE ARAUJO RIBEIRO MACHADO,None,None,None,None,Conselheira Tutelar,Conselho Tutelar do Núcleo Bandeirante,"Secretaria de Estado de Justiça e Cidadania do Distrito
Federal"
NomeacaoComissionado,"NOMEAR POLIANA JUSTO DE LIMA para exercer o Cargo de Conselheira Tutelar, do Conselho
Tutelar do Núcleo Bandeirante, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",POLIANA JUSTO DE LIMA,None,None,None,None,Conselheira Tutelar,"Conselho
Tutelar do Núcleo Bandeirante",Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR LAURA RODRIGUES DE SOUSA para exercer o Cargo em Comissão, Símbolo DFA-11, de
Assessor, do Gabinete, da Administração Regional do Plano Piloto do Distrito Federal.",LAURA RODRIGUES DE SOUSA,None,None,None,DFA-11,Assessor,Gabinete,Administração Regional do Plano Piloto do Distrito Federal
NomeacaoComissionado,"NOMEAR DANIELLE CRISTINE BONTEMPO para exercer o Cargo em Comissão, Símbolo DFA-11,
de Assessor, do Gabinete, da Administração Regional do Lago Sul do Distrito Federal.",DANIELLE CRISTINE BONTEMPO,None,None,None,DFA-11,Assessor,Gabinete,Administração Regional do Lago Sul do Distrito Federal
NomeacaoComissionado,"NOMEAR ERIKA DA SILVA SANTOS para exercer o Cargo em Comissão, Símbolo DFA-11, de
Assessor, do Gabinete, da Administração Regional do Recanto das Emas do Distrito Federal.",ERIKA DA SILVA SANTOS,None,None,None,DFA-11,Assessor,Gabinete,Administração Regional do Recanto das Emas do Distrito Federal
NomeacaoComissionado,"NOMEAR ANTONIO GOMES DE SOUSA para exercer o Cargo em Comissão, Símbolo DFA-11, de
Assessor, do Gabinete, da Administração Regional do Recanto das Emas do Distrito Federal.",ANTONIO GOMES DE SOUSA,None,None,None,DFA-11,Assessor,Gabinete,Administração Regional do Recanto das Emas do Distrito Federal
NomeacaoComissionado,"NOMEAR ELVIS AMARO AMORIM para exercer o Cargo em Comissão, Símbolo DFA-11, de
Assessor, do Gabinete, da Administração Regional do Recanto das Emas do Distrito Federal.",ELVIS AMARO AMORIM,None,None,None,DFA-11,Assessor,Gabinete,Administração Regional do Recanto das Emas do Distrito Federal
NomeacaoComissionado,"NOMEAR JURANDIR MARQUES DA SILVA JUNIOR para exercer o Cargo em Comissão, Símbolo
DFA-11, de Assessor, do Gabinete, da Administração Regional de Samambaia do Distrito Federal.",JURANDIR MARQUES DA SILVA JUNIOR,None,None,None,DFA-11,Assessor,Gabinete,Administração Regional de Samambaia do Distrito Federal
NomeacaoComissionado,"NOMEAR RAQUEL DA SILVA RIBEIRO para exercer o Cargo em Comissão, Símbolo DFA-11, de
Assessor, do Gabinete, da Administração Regional do Setor de Indústria e Abastecimento do Distrito
Federal.",RAQUEL DA SILVA RIBEIRO,None,None,None,DFA-11,Assessor,Gabinete,"Administração Regional do Setor de Indústria e Abastecimento do Distrito
Federal"
NomeacaoComissionado,"NOMEAR AILTON FERREIRA DE OLIVEIRA para exercer o Cargo em Comissão, Símbolo DFA-11,
de Assessor, do Gabinete, da Administração Regional do Cruzeiro do Distrito Federal",AILTON FERREIRA DE OLIVEIRA,None,None,None,DFA-11,Assessor,Gabinete,Administração Regional do Cruzeiro do Distrito Federal
NomeacaoComissionado,"NOMEAR SEBASTIÃO GOMES BALAGÃO para exercer o Cargo em Comissão, Símbolo DFA-11, de
Assessor, do Gabinete, da Administração Regional do Setor Complementar de Indústria e Abastecimento
do Distrito Federal.",SEBASTIÃO GOMES BALAGÃO,None,None,None,DFA-11,Assessor,Gabinete,"Administração Regional do Setor Complementar de Indústria e Abastecimento
do Distrito Federal"
NomeacaoComissionado,"NOMEAR LUCIA DE ALMEIDA LIZARDO DA SILVA para exercer o Cargo de Conselheira Tutelar,
do Conselho Tutelar do Núcleo Bandeirante, da Secretaria de Estado de Justiça e Cidadania do Distrito
Federal.",LUCIA DE ALMEIDA LIZARDO DA SILVA,None,None,None,None,Conselheira Tutelar,Conselho Tutelar do Núcleo Bandeirante,"Secretaria de Estado de Justiça e Cidadania do Distrito
Federal"
NomeacaoComissionado,"NOMEAR CRISTINA CAETANA NASCIMENTO DE ARAUJO para exercer o Cargo de Conselheiro
Tutelar, do Conselho Tutelar de Ceilândia I, da Secretaria de Estado de Justiça e Cidadania do Distrito
Federal.",CRISTINA CAETANA NASCIMENTO DE ARAUJO,None,None,None,None,"Conselheiro
Tutelar",Conselho Tutelar de Ceilândia I,"Secretaria de Estado de Justiça e Cidadania do Distrito
Federal"
NomeacaoComissionado,"NOMEAR JACIARA SENA DO SACRAMENTO OLIVEIRA para exercer o Cargo de Conselheiro
Tutelar, do Conselho Tutelar de Ceilândia I, da Secretaria de Estado de Justiça e Cidadania do Distrito
Federal.",JACIARA SENA DO SACRAMENTO OLIVEIRA,None,None,None,None,"Conselheiro
Tutelar",Conselho Tutelar de Ceilândia I,"Secretaria de Estado de Justiça e Cidadania do Distrito
Federal"
NomeacaoComissionado,"NOMEAR DIEGO LUIS DOS REIS para exercer o Cargo de Conselheiro Tutelar, do Conselho Tutelar
de Ceilândia I, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",DIEGO LUIS DOS REIS,None,None,None,None,Conselheiro Tutelar,"Conselho Tutelar
de Ceilândia I",Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR ALCIONE FERNANDES DA CRUZ para exercer o Cargo de Conselheiro Tutelar, do
Conselho Tutelar de Ceilândia I, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",ALCIONE FERNANDES DA CRUZ,None,None,None,None,Conselheiro Tutelar,Conselho Tutelar de Ceilândia I,Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR DIEGO LEANDRO GONÇALVES ROCHA para exercer o Cargo de Conselheiro Tutelar, do
Conselho Tutelar de Ceilândia I, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",DIEGO LEANDRO GONÇALVES ROCHA,None,None,None,None,Conselheiro Tutelar,Conselho Tutelar de Ceilândia I,Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR DANUZA DA PAIXAO DOS SANTOS para exercer o Cargo de Conselheiro Tutelar, do
Conselho Tutelar de Ceilândia II, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",DANUZA DA PAIXAO DOS SANTOS,None,None,None,None,Conselheiro Tutelar,Conselho Tutelar de Ceilândia II,Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR JOSE JECKSON MORAES DE ARAUJO SILVA para exercer o Cargo de Conselheiro
Tutelar, do Conselho Tutelar de Ceilândia II, da Secretaria de Estado de Justiça e Cidadania do Distrito
Federal.",JOSE JECKSON MORAES DE ARAUJO SILVA,None,None,None,None,"Conselheiro
Tutelar",Conselho Tutelar de Ceilândia II,"Secretaria de Estado de Justiça e Cidadania do Distrito
Federal"
NomeacaoComissionado,"NOMEAR SINTIA MARILIA PERCILIANO para exercer o Cargo de Conselheiro Tutelar, do Conselho
Tutelar de Ceilândia II, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",SINTIA MARILIA PERCILIANO,None,None,None,None,Conselheiro Tutelar,"Conselho
Tutelar de Ceilândia II",Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR AMANDA VARGAS BARBOSA para exercer o Cargo de Conselheiro Tutelar, do Conselho
Tutelar de Ceilândia II, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",AMANDA VARGAS BARBOSA,None,None,None,None,Conselheiro Tutelar,"Conselho
Tutelar de Ceilândia II",Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR EDUARDO REZENDE DE CARVALHO para exercer o Cargo de Conselheiro Tutelar, do
Conselho Tutelar de Ceilândia II, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",EDUARDO REZENDE DE CARVALHO,None,None,None,None,Conselheiro Tutelar,Conselho Tutelar de Ceilândia II,Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR THAYLINE DA CONCEICAO SOARES para exercer o Cargo de Conselheiro Tutelar, do
Conselho Tutelar de Ceilândia III, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",THAYLINE DA CONCEICAO SOARES,None,None,None,None,Conselheiro Tutelar,Conselho Tutelar de Ceilândia III,Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR CRISTINA FERRAZ DE ANDRADE RAMALHO para exercer o Cargo de Conselheiro
Tutelar, do Conselho Tutelar de Ceilândia III, da Secretaria de Estado de Justiça e Cidadania do Distrito
Federal.",CRISTINA FERRAZ DE ANDRADE RAMALHO,None,None,None,None,"Conselheiro
Tutelar",Conselho Tutelar de Ceilândia III,"Secretaria de Estado de Justiça e Cidadania do Distrito
Federal"
NomeacaoComissionado,"NOMEAR MANOEL PEREIRA NETO para exercer o Cargo de Conselheiro Tutelar, do Conselho Tutelar
de Ceilândia III, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",MANOEL PEREIRA NETO,None,None,None,None,Conselheiro Tutelar,"Conselho Tutelar
de Ceilândia III",Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR COSME PEREIRA DE CASTRO FILHO para exercer o Cargo de Conselheiro Tutelar, do
Conselho Tutelar de Ceilândia III, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",COSME PEREIRA DE CASTRO FILHO,None,None,None,None,Conselheiro Tutelar,Conselho Tutelar de Ceilândia III,Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR LARA CRISTINA MOREIRA SALDANHA RODRIGUES para exercer o Cargo de
Conselheiro Tutelar, do Conselho Tutelar de Ceilândia III, da Secretaria de Estado de Justiça e Cidadania
do Distrito Federal.",LARA CRISTINA MOREIRA SALDANHA RODRIGUES,LARA CRISTINA MOREIRA SALDANHA RODRIGUES,None,None,None,None,Conselheiro Tutelar,Conselho Tutelar de Ceilândia III,"Secretaria de Estado de Justiça e Cidadania
do Distrito Federal"
NomeacaoComissionado,"NOMEAR ANDERSON DE AZEVEDO GONCALVES para exercer o Cargo de Conselheiro Tutelar, do
Conselho Tutelar de Ceilândia IV, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",ANDERSON DE AZEVEDO GONCALVES,None,None,None,None,Conselheiro Tutelar,Conselho Tutelar de Ceilândia IV,Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR HILDA MARIA BARROS DE OLIVEIRA para exercer o Cargo de Conselheiro Tutelar, do
Conselho Tutelar de Ceilândia IV, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",HILDA MARIA BARROS DE OLIVEIRA,None,None,None,None,Conselheiro Tutelar,Conselho Tutelar de Ceilândia IV,Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR MARLENE ALVARES DE OLIVEIRA SANTOS para exercer o Cargo de Conselheiro
Tutelar, do Conselho Tutelar de Ceilândia IV, da Secretaria de Estado de Justiça e Cidadania do Distrito
Federal.",MARLENE ALVARES DE OLIVEIRA SANTOS,None,None,None,None,"Conselheiro
Tutelar",Conselho Tutelar de Ceilândia IV,"Secretaria de Estado de Justiça e Cidadania do Distrito
Federal"
NomeacaoComissionado,"NOMEAR ALISSON OLIVEIRA DA ROCHA COUTO para exercer o Cargo de Conselheiro Tutelar, do
Conselho Tutelar de Ceilândia IV, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",ALISSON OLIVEIRA DA ROCHA COUTO,None,None,None,None,Conselheiro Tutelar,Conselho Tutelar de Ceilândia IV,Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR PAULO ROBERTO DO SANTOS SOARES para exercer o Cargo de Conselheiro Tutelar, do
Conselho Tutelar de Ceilândia IV, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",PAULO ROBERTO DO SANTOS SOARES,None,None,None,None,"Conselheiro Tutelar,",Conselho Tutelar de Ceilândia IV,Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR LUCAS VINICIUS SILVA ANDRADE para exercer o Cargo de Conselheiro Tutelar, do
Conselho Tutelar do Guará, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",LUCAS VINICIUS SILVA ANDRADE,None,None,None,None,Conselheiro Tutelar,Conselho Tutelar do Guará,Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR AFONSO DA APARECIDA ALVES DA SILVA para exercer o Cargo de Conselheiro Tutelar,
do Conselho Tutelar do Guará, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",AFONSO DA APARECIDA ALVES DA SILVA,None,None,None,None,Conselheiro Tutelar,Conselho Tutelar do Guará,Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR MARIA MADALENA DA SILVA OLIVEIRA para exercer o Cargo de Conselheiro Tutelar,
do Conselho Tutelar do Guará, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",MARIA MADALENA DA SILVA OLIVEIRA,None,None,None,None,Conselheiro Tutelar,Conselho Tutelar do Guará,Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR SUELLEN RODRIGUES ROBIAS para exercer o Cargo de Conselheiro Tutelar, do Conselho
Tutelar do Guará, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",SUELLEN RODRIGUES ROBIAS,None,None,None,None,Conselheiro Tutelar,"Conselho
Tutelar do Guará",Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR PAULO CESAR DE SOUSA SANTOS para exercer o Cargo de Conselheiro Tutelar, do
Conselho Tutelar do Guará, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",PAULO CESAR DE SOUSA SANTOS,None,None,None,None,Conselheiro Tutelar,Conselho Tutelar do Guará,Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR VIVIANE FERREIRA DOURADO para exercer o Cargo de Conselheiro Tutelar, do Conselho
Tutelar do Cruzeiro, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",VIVIANE FERREIRA DOURADO,None,None,None,None,Conselheiro Tutelar,"Conselho
Tutelar do Cruzeiro",Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR DOUGLAS CARLOS DE SOUZA CABRAL para exercer o Cargo de Conselheiro Tutelar, do
Conselho Tutelar do Cruzeiro, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",DOUGLAS CARLOS DE SOUZA CABRAL,None,None,None,None,Conselheiro Tutelar,Conselho Tutelar do Cruzeiro,Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR FLAVIO HOMERO FERREIRA DA SILVA para exercer o Cargo de Conselheiro Tutelar, do
Conselho Tutelar do Cruzeiro, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",FLAVIO HOMERO FERREIRA DA SILVA,None,None,None,None,Conselheiro Tutelar,Conselho Tutelar do Cruzeiro,Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR LUIZ RENATO ILORCA LOPES para exercer o Cargo de Conselheiro Tutelar, do Conselho
Tutelar do Cruzeiro, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",LUIZ RENATO ILORCA LOPES,None,None,None,None,Conselheiro Tutelar,"Conselho
Tutelar do Cruzeiro",Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR ZEILA MARIA DE ASSIS para exercer o Cargo de Conselheiro Tutelar, do Conselho Tutelar
do Cruzeiro, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",ZEILA MARIA DE ASSIS,None,None,None,None,Conselheiro Tutelar,"Conselho Tutelar
do Cruzeiro",Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR LUCAS RAFAEL FERREIRA MARTINS NUNES para exercer o Cargo de Conselheiro
Tutelar, do Conselho Tutelar de Samambaia I, da Secretaria de Estado de Justiça e Cidadania do Distrito
Federal.",LUCAS RAFAEL FERREIRA MARTINS NUNES,None,None,None,None,"Conselheiro
Tutelar",Conselho Tutelar de Samambaia I,"Secretaria de Estado de Justiça e Cidadania do Distrito
Federal"
NomeacaoComissionado,"NOMEAR ADJANIO FRANCISCO DOS SANTOS para exercer o Cargo de Conselheiro Tutelar, do
Conselho Tutelar de Samambaia I, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",ADJANIO FRANCISCO DOS SANTOS,None,None,None,None,Conselheiro Tutelar,Conselho Tutelar de Samambaia I,Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR CENIRA PEREIRA TITO para exercer o Cargo de Conselheiro Tutelar, do Conselho Tutelar
de Samambaia I, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",CENIRA PEREIRA TITO,None,None,None,None,Conselheiro Tutelar,"Conselho Tutelar
de Samambaia I",Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR ALEXSANDER DAMIAO MORAIS DE SOUZA para exercer o Cargo de Conselheiro
Tutelar, do Conselho Tutelar de Samambaia I, da Secretaria de Estado de Justiça e Cidadania do Distrito
Federal.",ALEXSANDER DAMIAO MORAIS DE SOUZA,None,None,None,None,"Conselheiro
Tutelar",Conselho Tutelar de Samambaia I,"Secretaria de Estado de Justiça e Cidadania do Distrito
Federal"
NomeacaoComissionado,"NOMEAR JESION CARVALHO BARBOSA para exercer o Cargo de Conselheiro Tutelar, do Conselho
Tutelar de Samambaia I, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal.",JESION CARVALHO BARBOSA,None,None,None,None,Conselheiro Tutelar,"Conselho
Tutelar de Samambaia I",Secretaria de Estado de Justiça e Cidadania do Distrito Federal
NomeacaoComissionado,"NOMEAR ANA CLAUDIA DAS CHAGAS SOARES para exercer o Cargo de Conselheiro Tutelar, do
Conselho Tutelar de Samambaia II, da Secretaria de Estado de Justiça e Cidadania do Distrito
Federal.",ANA CLAUDIA DAS CHAGAS SOARES,None,None,None,None,Conselheiro Tutelar,Conselho Tutelar de Samambaia II,"Secretaria de Estado de Justiça e Cidadania do Distrito
Federal"
