ato,dodf,treated_text,PROCESSO,ORGAO_LICITANTE,NUM_LICITACAO,OBJ_LICITACAO,MODALIDADE_LICITACAO,DECISAO_TCDF,NOME_RESPONSAVEL,IOB
AVISO_SUSPENSAO_LICITACAO,251_108.8.6.2018,"AVISO DE SUSPENSAO DE LICITACAO A Caesb torna publico que o Pregao Eletronico PE 084/2018, processo no 092.002669/2018, tipo de licitacao: menor preco, Objeto: Locacao de veiculos leves (veiculos de passeio e utilitarios) e pesados para transporte de passageiros, materiais, equipamentos e ferramentas, marcada anteriormente para: 18/06/2018, foi suspensa por forca da Decisao No 2595/2018, do Tribunal de Contas do Distrito Federal. PAULO CESAR RIBEIRO DOS SANTOS",092.002669/2018,Caesb,084/2018,"Locacao de veiculos leves (veiculos de passeio e utilitarios) e pesados para transporte de passageiros, materiais, equipamentos e ferramentas, marcada anteriormente para: 18/06/2018, foi suspensa por forca da Decisao No 2595/2018, do Tribunal de Contas do Distrito Federal",Pregao Eletronico,,PAULO CESAR RIBEIRO DOS SANTOS,O O O O O O B-ORGAO_LICITANTE O O O O B-MODALIDADE_LICITACAO I-MODALIDADE_LICITACAO O B-NUM_LICITACAO O O O B-PROCESSO O O O O O O O O O O B-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO O B-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL
AVISO_SUSPENSAO_LICITACAO,11_30.10.2019,"AVISO DE SUSPENSAO DE LICITACAO PREGAO ELETRONICO No 23/2019 Processo: 00050-00003463/2019-65. Tipo: Menor Preco. Objeto: Contratacao de empresas especializadas para a prestacao de servico continuo, comum de preparacao e fornecimento de quatro alimentacoes diarias para pessoas privadas de liberdade, recolhidas no Centro de Progressao Penitenciaria (CPP), Penitenciaria Feminina do Distrito Federal (PFDF), unidades que compoem o Sistema Penitenciario do Distrito Federal. A SSP comunica a suspensao da abertura deste certame conforme Decisao Interlocutoria da 6a Vara de Fazenda Publica do DF no Mandado de Seguranca no 0710851-70.2019.8.07.0018. Brasilia/DF, 29 de outubro de 2019 GABRIELLA ALVES DA CUNHA Pregoeira",00050-00003463/2019-65,SSP,23/2019,"Contratacao de empresas especializadas para a prestacao de servico continuo, comum de preparacao e fornecimento de quatro alimentacoes diarias para pessoas privadas de liberdade, recolhidas no Centro de Progressao Penitenciaria (CPP), Penitenciaria Feminina do Distrito Federal (PFDF), unidades que compoem o Sistema Penitenciario do Distrito Federal",PREGAO ELETRONICO,0710851-70.2019.8.07.0018,GABRIELLA ALVES DA CUNHA,O O O O O B-MODALIDADE_LICITACAO I-MODALIDADE_LICITACAO O B-NUM_LICITACAO O O B-PROCESSO O O O O O O O O B-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO O O B-ORGAO_LICITANTE O O O O O O O O O O O O O O O O O O O O O O O B-DECISAO_TCDF O O O O O O O O B-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL O
AVISO_SUSPENSAO_LICITACAO,4_15.4.2019,"AVISO DE SUSPENSAO PREGAO ELETRONICO No 0143/2018 UASG UASG 925041 A Pregoeira comunica aos interessados que o pregao acima citado, cujo objeto e a contratacao de empresa certificada pela Agencia Nacional de Aviacao Civil (ANAC) para a prestacao de servicos de manutencao preventiva e corretiva, com aplicacao e fornecimento de pecas, componentes, acessorios, fluidos, equipamentos, ferramental e demais consumiveis necessarios, e Suporte Aeronautico para o helicoptero BELL 407, operado pela Casa Militar do Distrito Federal encontra-se suspenso, em cumprimento ao Mandado de Notificacao e Intimacao expedido pelo Meritissimo Juiz de Direito da 2a Vara da Fazenda Publica do Distrito Federal, Doutor Mario Henrique Silveira de Almeida, que deferiu a liminar pleiteada pela empresa LIDER Taxi Aereo S/A Air Air Brasil. Mandado de Seguranca no 0703739-50.2019.8.07.0018. Processo SEI/GDF no. 00428-00002285/201885. 85. Brasilia, 12 de abril de 2019 RITA LUIZA DE AQUINO DA SILVA Pregoeira Substituta",00428-00002285/201885 85,,0143/2018,"a contratacao de empresa certificada pela Agencia Nacional de Aviacao Civil (ANAC) para a prestacao de servicos de manutencao preventiva e corretiva, com aplicacao e fornecimento de pecas, componentes, acessorios, fluidos, equipamentos, ferramental e demais consumiveis necessarios, e Suporte Aeronautico para o helicoptero BELL 407, operado pela Casa Militar do Distrito Federal",PREGAO ELETRONICO,,RITA LUIZA DE AQUINO DA SILVA,O O O B-MODALIDADE_LICITACAO I-MODALIDADE_LICITACAO O B-NUM_LICITACAO O O O O O O O O O O O O O O O O O B-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-OBJ_LICITACAO O O O O O O O O O O O O O O O O O O O O O O B-PROCESSO O O O O O O O O O O B-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL O O
AVISO_SUSPENSAO_LICITACAO,2_25.2.2019,"AVISO DE SUSPENSAO PREGAO ELETRONICO No 24/2018 Processo: 054.003.435/2017. O Chefe do Departamento de Saude e Assistencia ao Pessoal da Policia Militar do Distrito Federal torna publico aos interessados a SUSPENSAO 'SINE DIE' do certame em epigrafe, para ajustes no termo de referencia. Objeto: Registro de precos de mobiliario, conforme especificacoes e quantidades constantes no Anexo I do edital. Valor estimado de R$ 296.038,90 (duzentos e noventa e seis mil trinta e oito reais e noventa centavos). Informacoes: (61) 3190-8054 ou dsap.sspregoes@pm.df.gov.br e dsap.sspregoes@gmail.com. Brasilia/DF, 22 de fevereiro de 2019 EDMAR MARTINS Ordenador de Despesas",054.003.435/2017,Policia Militar do Distrito Federal,24/2018,"Registro de precos de mobiliario, conforme especificacoes e quantidades constantes no Anexo I do edital",PREGAO ELETRONICO,,EDMAR MARTINS,O O O B-MODALIDADE_LICITACAO I-MODALIDADE_LICITACAO O B-NUM_LICITACAO O O B-PROCESSO O O O O O O O O O O O O B-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE O O O O O O O O O O O O O O O O O O O O O O O B-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-NOME_RESPONSAVEL I-NOME_RESPONSAVEL O O O
AVISO_SUSPENSAO_LICITACAO,5_16.7.2019,"AVISOS DE SUSPENSAO CONCORRENCIA No 1/2019 CONCORRENCIA No: 001/2019-SECOM Processo no: 04000-00000285/2019-85 O Presidente da Comissao Especial de Licitacao da Secretaria de Estado de Comunicacao torna publico para conhecimento dos interessados, que foi SUSPENSA a sessao de abertura da CONCORRENCIA No 001/2019, objetivando a obtencao de propostas para a contratacao de servicos de publicidade, a serem prestados por 03 (tres) agencias de propaganda, com o objetivo de atender os Orgaos da Administracao Direta do Governo do Distrito Federal, conforme preve o artigo 22 do decreto no 39.610, de 1o de janeiro de 2019, cuja abertura estava prevista para ocorrer no dia 22 de julho de 2019, tendo em vista questionamentos feitos por Agencias de Publicidade e Propaganda que merecem analise mais detalhada. Os questionamentos podem ocasionar adequacoes no Briefing e ajustes no edital que podem afetar na elaboracao das propostas das Agencias. Comunica ainda que convocara nova data a ser publicada na forma legal. MICHEL ALVES DOS SANTOS",04000-00000285/2019-85,Secretaria de Estado de Comunicacao,001/2019,"obtencao de propostas para a contratacao de servicos de publicidade, a serem prestados por 03 (tres) agencias de propaganda, com o objetivo de atender os Orgaos da Administracao Direta do Governo do Distrito Federal, conforme preve o artigo 22 do decreto no 39.610, de 1o de janeiro de 2019",CONCORRENCIA,,MICHEL ALVES DOS SANTOS,O O O B-MODALIDADE_LICITACAO O O B-MODALIDADE_LICITACAO O O O O O O B-PROCESSO O O O O O O O O B-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE O O O O O O O O O O O O O O O B-MODALIDADE_LICITACAO O B-NUM_LICITACAO O O O B-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL
AVISO_SUSPENSAO_LICITACAO,5_16.7.2019,"AVISO DE SUSPENSAO DE LICITACAO PREGAO ELETRONICO No 23/2019 Processo SEI-GDF no 00054-00043234/2018-90. O Departamento de Logistica e Financas da Policia Militar do Distrito Federal torna publico aos interessados a SUSPENSAO do certame em epigrafe sine die, cuja abertura estava prevista para o dia: 18/07/2019, as 13h30 (horario de Brasilia/DF). Objeto: Aquisicao de escudos balisticos e antitumulto com o fim de atender a demanda da Policia Militar do Distrito Federal, com especificacoes conforme Anexo A do Termo de Referencia. conforme especificacoes e quantidades estimadas descritas no anexo I do Termo de Referencia do Edital. Informacoes: sitio www.comprasgovernamentais.gov.br e em www.pm.df.gov.br. UASG: 926016. Informacoes: 3190-5555/3190-5556/3190-5557/3190-5559. Brasilia/DF, 12 de julho de 2019. STEFANO ENES LOBAO Ordenador de Despesas",00054-00043234/2018-90,Policia Militar do Distrito Federal,23/2019,"Aquisicao de escudos balisticos e antitumulto com o fim de atender a demanda da Policia Militar do Distrito Federal, com especificacoes conforme Anexo A do Termo de Referencia. conforme especificacoes e quantidades estimadas descritas no anexo I do Termo de Referencia do Edital",PREGAO ELETRONICO,,STEFANO ENES LOBAO,O O O O O B-MODALIDADE_LICITACAO I-MODALIDADE_LICITACAO O B-NUM_LICITACAO O O O B-PROCESSO O O O O O O O O B-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO O O O O O O O O O O O O O O O O O O O O O O O O O B-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL O O O
AVISO_SUSPENSAO_LICITACAO,15_28.11.2019,"AVISO DE SUSPENSAO DE LICITACAO LIC ALIENACAO CEB-D No 001-A01210/2019 Processo: 00310-00013624/2019-39. Objeto: ALIENACAO DO TERRENO DE PROPRIEDADE DA CEB CRUZEIRO. CRUZEIRO. A CEB DISTRIBUICAO S.A., por sua Comissao Permanente de Licitacao-CPL, situada no SIA Setor de Areas Publicas, Lote ""C"", Bloco ""H"", Brasilia/DF, torna publico que esta suspensa a abertura da Licitacao em epigrafe. Demais informacoes pelo telefone: (61) 3465-9317. Brasilia/DF, 22 de novembro de 2019. MARCELO ANDRADE CRUZ Presidente da Comissao",00310-00013624/2019-39,CEB DISTRIBUICAO S.A.,001-A01210/2019,ALIENACAO DO TERRENO DE PROPRIEDADE DA CEB CRUZEIRO CRUZEIRO,,,MARCELO ANDRADE CRUZ,O O O O O O B-OBJ_LICITACAO O O B-NUM_LICITACAO O O B-PROCESSO O O O B-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO O O O O B-ORGAO_LICITANTE I-ORGAO_LICITANTE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL O O O
AVISO_SUSPENSAO_LICITACAO,7_2.8.2019,"AVISO DE SUSPENSAO O Instituto do Cancer Infantil e Pediatria Especializada Icipe Icipe torna publico a suspensao temporaria da empresa Cristal Distribuidora de Medicamentos Ltda CNPJ CNPJ 92.132.786/0001-19, em participar de cotacoes previas ou contratar com o Hospital da Crianca de Brasilia Jose Alencar pelo periodo de 01 (um) ano, a contar da publicacao. Este procedimento foi fundamentado no Decreto 33.390 de 06 de dezembro de 2011, que dispoe sobre a contratacao de obras, servicos e aquisicao de bens pelas Organizacoes Sociais qualificadas no ambito do Distrito Federal, no principio da previa e ampla defesa e foi motivado pelos reiterados atrasos no fornecimento de medicamentos e produtos para saude. Brasilia/DF, 01 de agosto de 2019. Nucleo de Planejamento e Logistica NPL, NPL, Icipe/HCB.",,O Instituto do Cancer Infantil e Pediatria Especializada,,"contratacao de obras, servicos e aquisicao de bens pelas Organizacoes Sociais qualificadas no ambito do Distrito Federal",,,"Nucleo de Planejamento e Logistica NPL, NPL, Icipe/HCB",O O O B-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL O
AVISO_SUSPENSAO_LICITACAO,7_2.8.2019,"AVISO DE SUSPENSAO O Instituto do Cancer Infantil e Pediatria Especializada Icipe Icipe torna publico a suspensao temporaria da empresa Meta Distribuidora de Medicamentos Ltda CNPJ CNPJ 15.797.759/0002-03, em participar de cotacoes previas ou contratar com o Hospital da Crianca de Brasilia Jose Alencar pelo periodo de 01 (um) ano, a contar da publicacao. Este procedimento foi fundamentado no Decreto 33.390 de 06 de dezembro de 2011, que dispoe sobre a contratacao de obras, servicos e aquisicao de bens pelas Organizacoes Sociais qualificadas no ambito do Distrito Federal, no principio da previa e ampla defesa e foi motivado pelos reiterados atrasos no fornecimento de medicamentos e produtos para saude. Brasilia/DF, 01 de agosto de 2019. Nucleo de Planejamento e Logistica NPL, NPL, Icipe/HCB",,Instituto do Cancer Infantil e Pediatria Especializada,,"contratacao de obras, servicos e aquisicao de bens pelas Organizacoes Sociais qualificadas no ambito do Distrito Federal",,,"Nucleo de Planejamento e Logistica NPL, NPL, Icipe/HCB",O O O O B-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL
AVISO_SUSPENSAO_LICITACAO,211_193.9.10.2019,"AVISO DE SUSPENSAO PREGAO ELETRONICO POR SRP No 228/2019 UASG UASG 926119 A Pregoeira da Central de Compras/SUAG, da Secretaria de Estado de Saude do Distrito Federal, comunica a suspensao da licitacao supracitada, para analise e manifestacao tecnica dos questionamentos apresentados. PRISCILLA MOREIRA FALCAO FIGUEIREDO",,Secretaria de Estado de Saude do Distrito Federal,228/2019,"suspensao da licitacao supracitada, para analise e manifestacao tecnica dos questionamentos apresentados.",PREGAO ELETRONICO,,PRISCILLA MOREIRA FALCAO FIGUEIREDO,O O O B-MODALIDADE_LICITACAO I-MODALIDADE_LICITACAO O O O B-NUM_LICITACAO O O O O O O O O O O O B-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE O O O B-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO B-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL
AVISO_SUSPENSAO_LICITACAO,18_6.12.2018,"AVISO DE SUSPENSAO CONCORRENCIA No 001/2018-CEL/SECOM A Secretaria de Estado de Comunicacao do Distrito Federal (SECOM), responsavel por processar e julgar a Concorrencia em epigrafe, Considerando o disposto no Oficio no 87/2018-GAB DE TRANSICAO de 21/11/2018; Considerando o disposto no Oficio SEI-GDF No 192/2018 TERRACAP/PRE TERRACAP/PRE de 04/12/2018; Considerando o disposto no Termo de Cooperacao No 02/2018 SECOM/DF SECOM/DF TERRACAP, TERRACAP, torna publico, com espeque na segunda parte do item 29.10 do Edital; e com base nas informacoes constantes do Processo SEI no 00002-00007408/2018-9, que a Concorrencia no 001/2018-SECOM, para contratacao de servicos de publicidade e propaganda para a TERRACAP, esta suspensa sine die. Brasilia-DF, 05 de dezembro de 2018 PAULO CEZAR CASTANHEIRO COELHO Secretario de Estado de Comunicacao",00002-00007408/2018-9,Secretaria de Estado de Comunicacao do Distrito Federal (SECOM),001/2018-SECOM,contratacao de servicos de publicidade e propaganda para a TERRACAP,Concorrencia,,PAULO CEZAR CASTANHEIRO COELHO,O O O O O O O B-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE O O O O O O O B-MODALIDADE_LICITACAO O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PROCESSO O O O B-MODALIDADE_LICITACAO O B-NUM_LICITACAO O O B-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO I-OBJ_LICITACAO O O O O O O O O O O O O O B-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL O O O O O
AVISO_SUSPENSAO_LICITACAO,18_6.12.2018,"AVISO DE SUSPENSAO PREGAO ELETRONICO No 481/2018 UASG UASG 926119 A Pregoeira da Central de Compras/SUAG, da Secretaria de Estado de Saude do Distrito Federal, comunica a suspensao da licitacao supracitada, para conclusao de analise de impugnacao. JULIANA ARAUJO E SOUZA",,Secretaria de Estado de Saude do Distrito Federal,481/2018,,PREGAO ELETRONICO,,JULIANA ARAUJO E SOUZA,O O O B-MODALIDADE_LICITACAO I-MODALIDADE_LICITACAO O B-NUM_LICITACAO O O O O O O O O O O O B-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE I-ORGAO_LICITANTE O O O O O O O O O O O O O O O B-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL I-NOME_RESPONSAVEL
